index,name,rating,review_count,price,zip_code,id
746,Mandarin Inn,4.5,3,$,63115,K-WNeHq2Mg3nZITLAlblAA
747,China King,4.0,6,$,63136,PbLOYYF-qoENx6Cy2zLK7w
748,Rally's,3.5,3,$,63120,Q1NSVwckGLJwwxq662_chA
749,Andrew's Bayou Ribs,3.5,17,$$,63074,wUgLa3cdhlDdqUfgwZNZKw
750,Drake's Place,4.5,79,$$,63135,2DWqlmcMV9CxzUDYhzY04Q
751,Cathy's Kitchen,4.5,136,$$,63135,YmUVCO5-ZdSenHVKEJE1rA
752,Breakaway Cafe,4.0,49,$,63121,mVH_1mDS53jCWsvww4IX6w
753,Faraci Pizza,4.5,37,$$,63135,mGvrybwAiigeSAn-sTNlCQ
754,Baked Wood-fired Pizza,4.5,23,$$,63135,RwDotPR4zBeNJKaPGUBjVg
755,24:1 Coffee House/cafe,5.0,16,$,63133,LMeczyPxu7WZNi3HKWGoUg
756,Cork Wine Bar,4.0,44,$$,63135,Hn5wSB6hKqKs-_fzAIocJA
757,Montrey's Cigar Lounge,4.5,23,$$,63135,8GjqBLemPdZjHyk3-Zio7w
758,Miami Grill,4.0,22,$,63136,uMjfvnKnxdgrjHym-JKRYQ
759,Gypsy Caravan,5.0,6,$$,63121,IKNzIuxHAfj1UGyvvzOENA
760,Smokehouse BBQ,4.5,20,$,63133,q2KDB3Yiq0y4H-5dcQj7tQ
761,Marley's Bar & Grill,4.0,31,$,63135,ytKmelXAM4uqR2dtQX8n8A
762,Vincenzo's,4.0,36,$$,63135,INGFx5d5dnmhw0wfkDqx2g
763,Ba-Da-Bing BBQ,4.5,14,$,63133,lMP6nTVHwLv15Nvzs1SDjA
764,Chinese Express,4.0,13,$,63135,QEF6usO04AtvrazPhLX_sw
765,Lee's Famous Recipe Chicken,4.0,6,$$$$,63121,uZLV2aXSgwtHXZkd2HE9pA
766,Fried Rice Kitchen,5.0,6,$,63133,iEtmEkeEjxRTjQa8q08RdA
767,Northland Chop Suey Chinese Restaurant,5.0,8,$,63136,31_JqV2ZinZ7Uo4DKiKFEQ
770,Year of the Dragon,3.5,7,$,63121,mNYiaagB7eaz5Ld0NkTdaQ
773,Red's The One And Only BBQ,4.0,13,$,63135,92KvPIcfrxpf_0gGUpnC6g
775,Oriental Chop Suey,3.0,6,$$,63121,-fciE0b98A43i04VIEDlgw
779,Einstein Bros Bagels,4.5,3,$$,63121,vl1kibN019pO98Mo6njPMA
780,Nathaniel Reid Bakery,5.0,343,$,63122,IO3apWfFnKPO2XRFmGfTEw
783,Billy G's Kirkwood,4.0,405,$$,63122,wQ9qT09OlsoMXEtGHqX0vA
784,Citizen Kane's Steak House,4.0,186,$$$,63122,i73KneB_vmOBaBW8JjIoNg
785,Spencer's Grill,4.0,136,$,63122,b2FwlYZiMKEB95fFhLEqWw
786,One 19 North Tapas and Wine Bar,4.0,158,$$,63122,1HRAmY7rTMKaY9-rNrppzg
787,Twisted Tree,4.5,325,$$$,63127,gBGD0dNvfLlQOAaZzCU1NQ
788,Andy's Frozen Custard,4.5,66,$,63122,cf5vLyeHZ8EZzxD4SkUjVw
789,Peppe's Apt 2,4.5,133,$$$,63122,RSjWctdGtsatc6NwQxg_mw
791,Club Taco,4.0,187,$$,63122,ee-2Z5tuo9bUbe9ZDgNgbQ
792,Symbowl - Kirkwood,4.0,224,$$,63122,bdoSOSj1LPSAlNoKezVdLQ
793,Amigos Cantina,3.5,217,$$,63122,jOUSxBXomtgJQbrapKU3SA
794,Cafe Provencal,4.0,99,$$$,63122,62pABDhLkUPAcNgxum_mpw
795,First Watch,4.0,104,$$,63122,Jmlqb5UYfygtUXugrpywjg
796,Crushed Red,3.5,116,$$,63122,_Y96y5CFgJaG4I-HEgylhg
797,Great Harvest Bread Company,4.5,40,$,63122,IU8Ehms54P1_NV-9uMBSyA
798,The Barn,4.0,277,$$,63126,-q4YqKsWJY6NtkQdnNeL1Q
799,MOD Pizza,4.5,60,$$,63122,2zscMai3s2qePfovwetPcg
800,Vitale's Deli,5.0,42,$,63122,JmD-3ceuZ7Alieh1LB_nDA
801,The Greek Kitchen,4.0,61,$$,63122,S9ufIJaPSq-Y5bRidcaDWg
803,612 Kitchen & Cocktails,4.0,113,$$,63122,BWh8oUADBbFTefhBZg5trw
804,Bar Louie,3.0,220,$$,63122,x2sLTY57QFvlfmt55mq3sg
805,Comet Croissanterie and Creamery,4.5,31,$,63122,6oeFoOXBcembgDTExuYYww
806,Custard Station,4.0,46,$,63122,lj--ezYgqdGv_0YF5Gf84A
807,Kirkwood Brewhouse,4.0,115,$$,63122,HP5nQhKlKUW4WMg-lieQRg
808,Smallcakes,4.0,42,$,63122,VXR10qr90p0hTK0cmGWZhA
809,The Daily Bread Bakery & Cafe,4.0,97,$,63131,-bGw8ARHQucKWEHEkxpGFw
810,Sushi Hana,4.5,93,$$,63123,faReoVCPuY0XUE3CSIVsAg
811,Breakfast and Burgers,4.0,143,$,63123,ZNZcptwIHne1PDcHaMbA-A
812,Federhofer's Bakery,4.5,53,$,63123,Nt1_8k5BJDE03jRs23YXsA
813,Bommarito's Pizzeria,4.0,59,$$,63123,iDL_412a-SHChFoCDE4R9Q
815,Affton Diner,3.5,66,$,63123,fBO0Cb-tbx5fvaWsp4sKtw
816,The Clubhouse,4.5,21,$,63123,e4PSH9i63Tg7AVBhfli5FQ
817,SharpShooter Pit and Grill,4.5,43,$$,63123,duaBfE0uvFBgKeeQnhXkWw
818,Sam's Steakhouse,3.5,125,$$$,63123,OiEsbS3bLm1gXK7k9kBu1Q
819,Fuzzy's Taco Shop,3.0,290,$,63119,IdIOZSbnLRcN1dG5PDXDeA
820,Thai Orchid Restaurant,4.5,76,$,63125,i943AcReAf5-1OjVOZdPSg
821,Syberg's Gravois,3.5,115,$$,63123,a5KwXU9ddmlY-PtZSkp-cw
822,Fortel's Pizza Den,3.5,86,$$,63123,BtTVHiY1AH5iHzTlx5HqZw
824,Las Fuentes,3.5,73,$$,63123,CCgn9tqrqojxs6knwwANMw
826,Bartolino's South,4.0,93,$$,63123,NBQ3cohPneJe1I40O9QGuw
827,The Pasta House,3.5,44,$$,63123,cXEx8dhmoFZcsJjXS2lLuQ
829,Sedara Sweets & Ice Cream,4.0,25,$,63123,UleHqBmIEjXdYMZzSFRLAg
830,Berix Restaurant,4.0,80,$,63125,sece3MulAu81rJORM3qXQQ
831,Uncle Leo's Pizza,4.5,41,$$,63123,6uDjRpAfvKIEWuI1auLpkg
832,Happy Joe's Pizza & Ice Cream Parlor,3.5,56,$,63119,AK_QY3p8IwFQVoam6XVCvQ
833,El Maguey,3.5,91,$,63119,rtJv8aLpoTiQPkPSGwclWg
834,Courtesy Diner,3.0,68,$,63123,REJIo5tSCx85ed7ReVHElw
836,Dingho,3.5,35,$,63119,UtfRoSHPShDwNBc1lLlZbw
837,A Taste of China,3.5,20,$,63123,SEMZDefzxY3v4SUYdaa0XQ
838,Social Bar & Grill,3.5,43,$$,63125,0q27L4aOGuXyQ1Eo-IOY0Q
839,Biser Euro Market & Grill,4.5,15,$,63125,uRd7FZswDJ17-G-xQACLmw
841,Truffles,4.5,130,$$$,63124,33l2XVp01d8kltTs_UMJ8A
845,La Pizza,4.5,245,$,63130,BeWw8cFF1maJLbgCeHACjw
846,House Of India,4.0,275,$$,63124,Yz4BD3vf8-d14j2T2FgYxA
847,Jilly's Cupcake Bar & Cafe,3.5,435,$$,63124,AtQLrRpQan7UtJcIAo9hsA
848,Companion Ladue Cafe,4.0,146,$$,63124,cN8F-BmoHoS9eCqIHMtlHA
849,Kreis Restaurant,4.0,195,$$$,63131,QsxDgLLRXaneBe5DelFpOw
851,Lester's Restaurants,3.5,152,$$,63124,EmN6j5PKKUL7DkXnM267aQ
852,Sportsman's Park Restaurant,4.0,77,$$,63124,kdG6HXfXPk6YKZ6lkURaEg
857,Weber Grill Restaurant,3.5,259,$$,63117,GYnRaQbuxhUA6R4h1WyJ9A
858,Frank Papa's Ristorante,4.5,86,$$,63144,l9vdM2DtlJo3EYpxgW-efQ
860,Share Sweet,4.5,41,$,63132,QnKuifVndllMMQzrYqGFCA
861,Giovanni's Kitchen,4.0,73,$$,63124,bnyT03UR23AWNGN9EJFrAQ
862,I Love Mr Sushi,4.0,125,$$,63132,oeGv2lfbSMfwZ0x7jvOQdQ
866,Deer Creek Coffee,3.5,61,$$,63124,3H_MN2ecWlBLsUBWrjs8xA
869,Nachomamas Tex-Mex,3.5,253,$,63105,xSn2d1RTvK7e4KM0bI2NLg
872,Cafe Telegraph,4.0,200,$$,63125,4EbwDR58_1Lm54Oru_Dfxw
876,Jefferson Barracks Park,4.5,17,$,63125,1XsoLhxLB7-iyxaLpoEmUg
877,Mama Mel's Pizzeria,4.0,32,$,63125,PuCdocg7eh_IwSqhip_qUQ
879,Cibare Italian Kitchen,4.0,47,$$,63125,r1n7prN3Q2XQ9oPYstyr_Q
882,Fergie's Bar & Restaurant,4.0,26,$,63125,HTR4v_7fnu6PyaQ1c6UEFw
884,Monte Bello Pizzeria,4.0,62,$,63125,9KatEMj8pRNPCMVi5U2Vdg
889,McArthur's Bakery Cafe,3.5,66,$$,63125,y-XX_c8EVK4m3oQda42Y3A
890,Donut House,4.5,21,$,63123,8JoO_AUqcqjwHiMrRvaGIg
891,The Beerhouse,3.0,51,$$,63125,hJkkXDmu6woTWD300bw09w
894,Sno-Biz,4.5,11,$,63125,l7_TZBVibyGouWfx4oUU1A
895,Cusanellis,3.0,61,$$,63125,Iy_TKazJDFzKziuGedhz1w
896,1904 Steakhouse,3.5,38,$$$,63125,hW8A28dCywtE-HcLNEtjow
897,China Wok,3.5,29,$,63123,SwPoeln3QS9H9cVjHXVoQg
900,Z E N Thai & Japanese Cuisine,4.0,192,$$,63126,DkePId_VZgMx7skQ7aqMGw
907,Trattoria Toscana,4.0,116,$$,63126,VioQ-O-wJYgrW1fta5nhug
908,El Agave,4.0,93,$$,63126,yxQGDJl2t0qrnVV4MO4f0w
909,Mellow Mushroom,3.5,285,$$,63127,oiD4N-h7GotnsiXEa4Er5g
910,Roberto's Trattoria & Chophouse,4.5,130,$$,63128,nfDNbJ3eWwudtQCyp2EpSw
911,San Jose Mexican Restaurant,3.5,113,$$,63126,3M2zIKwVz2J63SlNiirgVA
914,Tokyo Sushi,4.0,108,$$,63127,vdR9dCBu7snPWHnWVV8XxA
915,Sesame Chinese Restaurant,4.0,122,$$,63127,wVykyNJZPyMqxCBpesXRZQ
919,Soco's Gyros,4.0,112,$,63123,lB6jIOb1UBATmdfot4KJew
923,Liliana's Italian Kitchen,4.5,87,$$,63128,j45LjJpnaRyml9Jg0wEtCA
925,Texas Roadhouse,3.5,98,$$,63122,40ovn6SAc5c7v84bRzpB2Q
926,Joey Bs,3.5,174,$$,63128,h07Yfix2ynwn9fJ3proGXQ
929,Blues Fired Pizza,4.5,43,$,63122,n_UrYjNafyzDCRcwiugnJA
933,Pad Thai,4.5,254,$$,63128,Mgaxy0pJAlhAjdNivhu82A
943,Jason's Deli,4.0,67,$,63122,SozL05URoilikZaXJWmjDw
945,Chick-fil-A,4.0,35,$,63127,IzzPfs4k3HYGKjTfkZdzsw
947,Helen Fitzgeralds,3.0,129,$$,63127,lNTXXh_vrIt705lqDlDp5A
950,Walnut Grill - Sunset Hills,3.0,144,$$,63127,5EpFbQKQEnTEPIdZkQDQiw
952,Fuddruckers,3.5,72,$$,63127,c_cfKwpJz5GuPaNgBbFaIA
953,Rich and Charlie's,3.5,79,$$,63126,GTO6Nyh9oZDDSySDG4ogNg
954,Honey Pit,3.5,106,$,63122,eFXXx43yxvDJ0E9Jg-QP2g
956,Five Guys,3.5,64,$$,63127,Gk_AGnkuSaOlYd6tzsVSqQ
957,66 Cigar,5.0,7,$$,63127,gJwkEWX0b0vxIKQX0_vbrw
958,Bandana's Bar-B-Q,3.5,36,$$,63127,KTO-BW4qbXF3VGpEo3-sMw
959,LongHorn Steakhouse,3.0,71,$$,63127,lR_ka9JYYUpL3se5WnLs1w
964,Double D's Pizzeria,4.0,64,$$,63128,EAIFPr1cHc9lWh_vVPvORw
965,The Gyro Company - South County,4.5,90,$,63129,we1YC8nDW9V1H-BL_XMaRQ
966,Feraros Jersey Style Pizza,4.0,83,$,63128,fjBjgnxn51VW04F7wgBK2g
970,P'sghetti's Pasta & Sandwiches,4.0,80,$,63123,24_GowpZ79St53rpxsKqsQ
971,The Concord Grill,3.5,139,$$,63123,ujGvu5TdENPnAsarAw2x6w
973,Starbucks,4.0,24,$$,63128,Q1jnPDnpmUc6U6U_-wbgAw
974,Hunan Royal,4.0,33,$,63128,QT3kpKdyFrUFD7vuQWXbHQ
975,Panda Chinese Restaurant,4.5,36,$,63128,ul03kWvQ22EadE7eq2hO_g
976,Dave's Diner,4.0,39,$,63123,tjvuAPVe8buQCDvtOsy3CA
978,54th Street Grill & Bar,3.5,125,$$,63126,DfYamqDQNS1RnzeWjOcGPg
979,Chevys Fresh Mex,3.0,71,$$,63128,svjY1yrQwzPht7iwXaTFTg
980,Liu Shun Wok,4.5,27,$,63128,08kBMcufQMg-Dc9IouWIYQ
981,Crazy Bowls & Wraps,3.5,29,$,63128,3H_zLDV1qObFzFEzBet9ng
982,Fitz's SoCo,3.5,86,$$,63126,eQlMjyOsirwFCH8CiaKrjw
983,Dulany's Grille and Pub,3.5,50,$$,63128,lYOCnSPLrnpxlKtv0J09bA
985,Frailey's Southtown,3.0,64,$$,63128,mqpXIXRuaWdKhWmeNRCh9Q
986,Drunken Noodles Taste Of Thai,4.0,97,$$,63129,koU-NJTb-CSoCK-UI1uCjQ
987,Waffle House,4.0,24,$,63128,iE21TJSy9bT_tisBFHS_Ng
988,Outback Steakhouse,3.5,98,$$,63126,3LSYzek9a1Xho8uPEFe29w
989,Firehouse Subs,4.0,16,$,63128,ZIx2nJpkZCNTmx5_EqdroA
990,Cellar House,4.5,40,$$,63129,5dKDUPQaC7aMxqzMUsKXIg
992,Zito Deli,5.0,44,$,63125,uEPuXaBX0n37vmrYAe9kwQ
993,Frankie Gs Grill & Bar,3.5,82,$$,63129,6JekbYlD5cGNBEEhZRHKAQ
994,Sushi Sake,4.0,132,$$,63129,ZTh7O_meLI31wi1gA_nk8Q
995,Oberweis Ice Cream and Dairy Store,4.0,30,$$,63129,UugJ2WQFoV-rNFqZ4QyrHg
996,Hunan Peking,4.0,40,$,63129,96W0AFA2zNXf7WIpMyT6_g
997,Garvey's Grill,3.5,57,$$,63129,1EdfURQCj75UbcLPh9rdSw
998,Oakville  Sports Pub,4.5,33,$,63129,xlzYL_Dwm7RdQzhC0FQgkw
999,Lemay Wok,4.0,71,$,63129,bPsfG2mW_21Z03sbEKwUXQ
1000,Bill Gianino's Restaurant,3.5,61,$$,63129,B1L6-hN63I1S_cAijI5Otg
1001,Las Fuentes Mexican Restaurant,3.5,61,$$,63129,JQXKCQPIeoxzy6x119X6mQ
1002,Papa Murphy's,4.5,14,$$,63129,7jAhxpERKakOQsxepweZsA
1003,Pretzel Pretzel,4.0,34,$,63129,cQUNfooF0poRMkqAx6Dkdw
1004,Pieology Pizzeria,4.0,85,$,63129,C0uRhn7nnHBATrwsCJ10Lw
1005,OSP Tap Haus,4.0,46,$$,63129,TzNd_rW2-ckIjtKnVX88kQ
1008,Rich & Charlie's,3.5,65,$$,63129,3f6HTECaJK4vQr4VSU1xsQ
1009,Icing Cafe,4.0,13,$$,63129,S0UPup0pLE9knjrwc-kAdw
1010,Rizzo's Italian Restaurant,3.5,76,$$,63129,Nk4ed0CzUUgrTa59YRWkkg
1011,Blarney Stone Sports Bar & Grill,3.0,54,$,63129,nI0pvN5S_4nloj5KYtnFnQ
1012,Oakville Bistro,3.0,37,$$,63129,SsLpA8PaS7CUidE5o6VoEg
1013,Perk It Up,4.5,12,$,63129,WDaJ3F7PmH6yoLxlNih1Hw
1014,La Fiesta Mexican Resturant,3.5,50,$,63125,t2NJiSKdFhojJp-7E68zFw
1015,Rich's Frozen Custard,4.0,17,$,63129,Bb4g1Kf1FoDe4sLjumh31A
1037,Frida's,4.0,218,$$,63130,Jpp41f0uoOMTnQQSAfKDkg
1047,U-City Grill,4.0,181,$,63130,-hto0uJjh8KFQZGc9ZAcuQ
1051,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,215,$$$,63131,IZv79jZv6el1sBHrG7426g
1053,Circle 7 Ranch,4.0,143,$$,63131,Mbkt43sUBsvXRxmrJrZFhQ
1056,Pretzel Boys,4.5,61,$,63131,Ff8fi7exgp62yzmAIkV6Ow
1058,Wan Fu Chinese Restaurant,4.0,73,$,63131,BqGhcuQhvWaTWj1sMA7qkQ
1060,BrickTop's,3.5,218,$$,63131,d3dw3YihB3WuU1Sb_i74-w
1061,The Village Bar,3.5,116,$,63131,CueuRgYurL6IBGybuvQN6w
1063,BRAVO! Cucina Italiana,3.5,147,$$,63131,bW3Z2Qp2rIIfZwBVP3j4Ng
1064,Circa STL,4.0,115,$$,63131,LhtzbTj2QSuNUXFszSKD8w
1065,Cafe Bistro,4.5,31,$$,63131,SATUtY_PGhTicpMwDF8nMg
1066,Sugo's Spaghetteria,3.5,180,$$,63131,FD5pfqrsH6bdodCkV-YI1g
1068,Assumption Greek Orthodox Church Luncheons,4.5,23,$,63131,N_6fTIcweG5Cq0UUw0_0GQ
1069,The Egg & I,3.5,91,$$,63131,7qqlNBz6x6tiwoj0KhycwA
1070,Which Wich,4.0,44,$,63131,1elddy31XiqFPVrvvd9QiQ
1071,Rosalita's Cantina,3.0,326,$$,63131,Sz3sBE4sb4gambo5LDgjPA
1072,Raising Cane's Chicken Fingers,3.5,76,$,63131,EnLLksrGdqMgOOAu9rNtJg
1073,Kar'is Surf and Sirloin,4.0,59,$$$,63131,VH3489ZLB_7Q5KOs-6daew
1074,Grassi's Ristorante & Deli,4.0,65,$,63131,noOgqxlc1eBRduRd_DlCxg
1075,Jersey Mike's Subs,4.0,26,$,63131,f4n75m71tbpnD7JlhbADvg
1076,Red Robin Gourmet Burgers and Brews,3.0,98,$$,63131,9xywJ1otUCj1kjiUGHSJCg
1077,Chef Hsu's Hunan Star,3.5,64,$$,63131,ETsopXa5Sk_pvfy3-grE9g
1078,California Pizza Kitchen at West County,3.5,62,$$,63131,SEWYaGpr7XxcLSQFYSV3iQ
1079,Rib City,3.5,47,$$,63131,fqjyT54A1Dw27-ua8ZqiPg
1105,Irie Eats,4.5,29,$$,63132,n7yvQCdGZfAnLUrmGrq_kg
1108,Sugarfire Pie,3.5,78,$$,63132,8KN5z81q3RjO-aKFdgvNWw
1109,Ms. Piggies Smokehouse,4.0,102,$$,63132,X6ry8WkgUyBNPpNxIGpn5g
1126,Al-Tarboush Deli,4.5,112,$,63130,ksVNbLJtHk7OXvpG-j_N-g
1128,HopCat - St Louis,4.0,150,$$,63130,3qpubK1C8SsDcq8BeKOEbA
1129,Gyro Grill,4.5,70,$,63130,gdDUtIhG4tTshh2LbpfMfQ
1130,The Blue Ocean,3.5,301,$$,63130,_c72muPOhnfUqLRBNIAAcQ
1132,St. Louis Bubble Tea,3.5,210,$,63130,CVqpTp3Cmud3rwAuKj15gw
1133,Gokul Indian Restaurant,4.0,164,$$,63112,VcamrM5awvkJrvkBgUNaIw
1134,The Baked Bear,4.0,106,$,63112,QJiA9H2GMdp0Ge1zmQpwLg
1135,Merhaba,4.5,32,$$,63130,MoepRQ_fkTbX3HyxfQJMUg
1136,The Pageant,3.5,194,$$,63112,Y48swatqDZVRbWy16ecR3A
1138,Seoul Taco Food Truck,4.0,71,$,63130,02euPBQRCGkdt2AnJQzJUQ
1139,Eclipse Restaurant,3.5,161,$$,63112,ncuEphnQYscOB_KyUUsKfg
1140,Wingtips Lounge,5.0,41,$$,63145,CYkrmWef7QQM-l-92DKiSA
1142,Golden Pancake,3.5,155,$,63134,AdXyxM8b14j6F4JZOQc3cA
1144,Erio's Pizza & Restaurant,4.0,70,$,63134,FHlGmDE3eW9DASfwsOZiEw
1145,OL' Henry Restaurant,4.0,41,$$,63134,-yu4koRugjxrnsey25oIuw
1146,Vino Volo,3.5,63,$$,63145,AD-CJ3g6_JjKAaJMb4tXqA
1151,Big Boyz Burgers and More,4.0,22,$,63134,Jv8lYSZPxY0rzkSpgo7BIw
1152,Schlafly Beer Bar & Grill,2.5,151,$$,63145,GJXGdJlCroyRTmCxsz3i6Q
1153,Lombardo's Restaurant,3.0,110,$$,63134,MZRvuUt9WUDI2hHFHyQi8w
1154,Young's Chinese Restaurant,5.0,12,$$,63134,SHHn2sz0_d188bEV3AkrIA
1158,Eero's,3.5,22,$$,63134,iTcHETJzAm1Vkz-tGDSEdw
1160,Pizza Studio,4.0,23,$$,63145,mUmk-jniuE54jlwQ7CQ7lw
1161,St. Louis Brewmasters Tap Room,2.5,75,$$,63145,bcqa1qoEEwphquiy1ssUXQ
1162,Ted Drewes Frozen Custard,4.5,12,$,63145,bPq8mgG3Lwkc8CZjRMqCpQ
1163,Yesterday's,3.5,32,$,63134,zs4vsJYsEx4hB-w3wp1Tvg
1164,American Airlines Admirals Club,3.5,25,$$,63044,joziEnj1kVdr6uUAE6kXog
1165,Chili's,2.0,155,$$,63145,cwPyxA58P6Lxef0gOP3RcA
1166,Mike Shannon's,2.5,97,$$,63145,LXIUiSsJHs9n5BGYcF2bAg
1169,MI Hungry Catering & BBQ,3.0,59,$$,63114,6SUvtHmZMW3rjn4hP73kWg
1179,St. Louis Fish & Chicken Grill,4.0,13,$,63135,Mc-YbGuvj3qYlkMfGjw6dQ
1180,Pirrone's Pizzeria,3.5,98,$$,63033,t5Xc0u9yvOH0-DgmrCS60Q
1182,Sweetie Pies,3.5,46,$$,63136,gTUERr6FchxzrqGBnQDjIA
1184,African Palace,4.5,20,$$,63033,frsWe9bmMOMIBOBNzsCTew
1185,Doozles Frozen Custard,4.0,29,$,63031,hVbfirZtdhscx6Ie2-V5iw
1187,Paul's Market,4.0,10,$$,63135,CUxSddlUbqKiEiwFbHKwLQ
1190,Chinese Gourmet Restaurant,4.5,4,$$,63135,FisWFoKzPThKirL5wl7p3g
1191,Big L Chop Suey,4.0,15,$,63121,0upS_zVQ48_9WuTjxmwRqQ
1193,China Moon,3.5,17,$,63033,lGRXMOYsO-3oRQcRrMcbNA
1195,Hunan Chop Suey Chinese Restaurant,4.5,6,$,63136,gkZbFkzlp8etmXQZSllfMA
1196,Chins Wok,3.5,19,$,63033,-8jIGHKz1-Tnv2X85kxbvQ
1197,China House,3.5,8,$,63136,C0wTjg67T6jPvw7M1wsx-g
1202,The White Barn,4.5,20,$,63136,PL6CzuA_gDqBL_eWc_6ouw
1206,Mack's Chicken,3.5,19,$,63136,mJJTx-x896dLV2gSMwQ35g
1210,Cracker Barrel Old Country Store,2.5,52,$,63136,PFLbYu6MuGr1BbDWb1c0yA
1215,New York Grill,3.5,9,$,63136,54X8EMNaeeMjleWUZENl6w
1217,Peking Chop Suey,4.0,7,$,63136,HtD7RhKMdovXiqr4nTiMqg
1220,Taco Bell,3.5,8,$,63136,ANl5EZQnaik61jBUgr-Uxw
1222,White Castle,3.0,11,$,63033,5HkAwdJbFxvvAKp6AhMkpA
1224,IHOP,2.0,28,$$,63136,KLblr3m-OHJXOIs853uNHg
1226,The Bridge Coffee House,4.5,16,$,63301,Vil6Ox7d0GXkKHIzztyUfA
1227,Hibachi Grill & Supreme Buffet,2.0,17,$$,63136,ADhru3iHReDSty-DIkGh5g
1229,Applebee's Grill + Bar,2.0,27,$$,63033,iOneMCZY-T3w4aisqi4R2Q
1232,JC Supper Club,4.0,7,$$,63137,U5iSWfTcvzqnur3SZkGBHA
1233,Playboy El Cappuccino,3.5,21,$$,63147,6ocjEAlJYLZu0SksTMUZRg
1235,C-W Fried & Grill,4.5,3,$,63137,JKmqeigSs6vLKpjoRPhLug
1236,McDonald's,2.0,16,$,63138,ekBDNOCEzskY6VH5SBbGkg
1237,Leawa Chop Suey,3.5,3,$,63136,c-QzuVK3q5BHGcIdI0nHdA
1239,Schnucks Sierra Vista,4.0,2,$$,63138,CASPVZ5z5cGrFS3UYaylWQ
1241,Hardees,2.0,6,$,63137,MU38C5Fu2ER5PwwPWQMyHw
1242,Domino's Pizza,2.0,9,$,63136,_VVA_fbTM8eKQq4A57Y_dA
1243,T Js Pizza,2.5,3,$,63137,1dF6hKCLrdEPDOWcwrXgOA
1244,Jack in the Box,2.5,6,$,63137,7px2-a7oz__Xl6XdGqRv3g
1245,Soul Peppers Restaurant,3.0,3,$,63137,o4Lztqm8JbPbNx5j-h2sOA
1246,Pizza Hut,1.5,7,$,63138,AQFdx66VvAWx6B4Fm3Y7NA
1250,Little Caesars Pizza,1.0,1,$,63136,oIrq8ecU2ECQqXmW-Ueifw
1251,Subway Restaurants,1.0,2,$,63136,eLl1GJdQBoRwbQDspGZEqg
1255,Rookies Bar,3.5,9,$,63033,fJVsb37KbVPNuPO_4_lktg
1257,St Louis Fish & Chicken,3.0,10,$$,63033,GU9Cmcwudub8l_NaghjXlg
1291,Chris' Pancake & Dining,4.0,314,$,63139,Ct6pupk8Cy6sI2mrIzF7UA
1297,Missouri Baking Company,4.5,189,$,63110,PbunaXxpRE8sXGkKn5FFYw
1298,58hundred,4.5,117,$$,63139,0AfjyySl4Rivh-QhWfrClA
1300,Gelato Di Riso,4.5,119,$,63110,9ycb4phY8qbaLcloDhmbNg
1302,The Cakery,4.5,96,$$,63139,tn3_76PZZLCmGBLgBWdTTw
1305,Gian-Tony's On The Hill,4.0,226,$$,63110,N2pULwcdouGh3HwmMO67SA
1307,SOHA Bar and Grill,4.0,171,$$,63139,Y9CWVffIrTYCXE9PVreerQ
1308,Nora's,4.5,219,$,63139,r2bYRNrtMhv-ED2-cFZp6Q
1329,Sun Restaurant,3.5,31,$,63042,7kZjWXFExQgqy_TheGOTOw
1332,El Comal,3.5,26,$$,63114,1YMF0G6kZKqCXlzMGqh5Rw
1334,Nephew's Grille,3.0,21,$,63134,xDx6dKd1FNN4mzxip4vViQ
1335,Steak ’n Shake,2.5,52,$,63134,iig9_E2ODClHUylyb_eZmA
1339,Bristol Seafood Grill,4.0,483,$$$,63141,7AjM-d3gsgpvKDQSX6QCuA
1340,Nudo House STL,4.5,375,$$,63141,gsyyVQmvT9A2nAgUi7VUag
1341,Poké Munch,4.5,136,$$,63141,dQR7ZcEsOC9L-LKRYwekUA
1342,La Bonne Bouchee,4.0,340,$$,63141,wMWRpzjKgwIef2yJ41RCGw
1343,Shack Breakfast & Lunch Creve Coeur,4.5,142,$$,63141,qKr8O3IVXwyGFiQVFmA8CA
1345,Gulf Shores Restaurant and Grill,3.5,505,$$,63141,ATO_GTUMSEYBZn0v1cqg0g
1346,Olive Street Cafe,4.0,276,$$,63141,4uZUHjSonatwt-02yqJp6w
1348,The Dapper Doughnut,4.5,76,$,63141,bXsc3GrmXs7qDSB5ujIISA
1349,The Bagel Factory,4.5,89,$,63141,9PSg27_eo9WBmC_7msPz3Q
1351,Anis Hyderabad Restaurant,4.0,197,$$,63141,-6jVwUuXC1-dyr2YRCEU6Q
1352,EdgeWild Bistro & Tap,3.5,150,$$,63141,_PZHmeCIdTVfByOUgBQKMA
1353,Il Bel Lago,4.0,98,$$$,63141,YBncKq0rdijgeIyjuW_Czw
1354,Wudon Korean BBQ,4.0,205,$$,63141,xmO9u_t1LspxV5iuF594Tg
1355,Granite City Food & Brewery,3.5,291,$$,63141,TZG_XV9u4xgE56s0otXEag
1356,St Louis Gyros,3.5,147,$,63141,O4mH_WvFA0My7qOxbkAYow
1357,Vivola Express,4.5,106,$,63146,RVJTAYG1RGzovNxhDabs9Q
1359,Lion's Choice,4.0,49,$,63141,ylU2tt9JXkZNN4SF_UnNMw
1360,Pita Plus,4.0,122,$,63141,6KsJ2zN2jdgEiQidiRczxQ
