index,name,rating,review_count,price,zip_code,id
696,MI Hungry Catering & BBQ,3.0,59,$$,63114.0,6SUvtHmZMW3rjn4hP73kWg
697,Private Kitchen,4.0,46,$$$,63130.0,T7Mg8BZo1ZWpoiZP64D7-A
698,The Waiting Room Bar & Venue,4.5,23,$,63074.0,W78D77Tudfl_nZQeKTh-uQ
699,Golden Pancake,3.5,155,$,63134.0,AdXyxM8b14j6F4JZOQc3cA
727,The Preston,4.0,107,$$,63108.0,5UyyV-cdNsXWz1V-xyIW6w
729,Cornflower Coffee & Tea,4.5,34,$$,63108.0,EKBDN90FwKHr6F7_zzSCZA
730,Brennan's,4.0,131,$$,63108.0,mjXIEy_xVd36aJqj9L2gBw
731,Bar Italia Ristorante,3.5,218,$$,63108.0,_RTpa-9N1RW58StUeco9jA
732,Shake Shack,3.5,307,$$,63108.0,n4PdRDOWgBOhke7AqCW3FA
733,The Tenderloin Room,4.0,85,$$$,63108.0,OhHq33rmBih3fczFi8gSFQ
734,Taste of Lebanon,3.5,155,$,63108.0,tuos6bve7ktOER5Fgz71-Q
735,BBQ Saloon,3.5,211,$$,63108.0,jME5VhjMZvNKsQJwsPKL7Q
736,Little Saigon Cafe,4.0,138,$$,63108.0,RBujFM-QxuMU_YorRW8_0Q
738,International Tap House,4.0,96,$$,63108.0,jXfcUCuL_zGruGMM71rI3Q
739,Levant,4.0,51,$$,63108.0,Zesu8Ev49wxB9oMmyvk0_w
740,Bar Louie,3.0,443,$$,63108.0,HFzi6UElerU4iPGXLSbwPw
741,MaryAnn's Tea Room,4.0,61,$$,63108.0,tpSAVc6bvo9cHOrzwDQycw
742,Shapiro's Market,4.5,37,$,63108.0,DgLD56oDP0jMizXmgWmeug
743,The Vino Gallery,4.5,27,$$,63108.0,610aROmrY10c6xLN7U8ebA
744,World Chess Hall of Fame,4.5,31,$,63108.0,SqotldKH_1on5awOUwHhmQ
745,Country Girl's Pie Shop,4.0,19,$,63115.0,0KwD4kiiIPoTOrHXVxwTyA
746,Shell City Crab Shack,3.5,55,$$,63113.0,Yy7oNvAgFKRjl2u35HwepQ
747,The Dark Room,3.5,90,$$,63103.0,SzfTqvO-ldzmh4LA5luKUg
748,West End Wok,3.5,95,$,63108.0,Z_7P0pQYeMrGlC1vnOtEAg
749,1764 Public House,3.0,146,$$,63108.0,OZ3ncfIHMQgSoxVCXKRxbQ
769,Meskerem Ethiopian Restaurant,4.0,319,$$,63118.0,myg9wV_3IgHGa-pVKVjijA
772,The Vine Mediterranean Cafe and Market,4.0,463,$$,63118.0,BmKCJsV_payJ5ANqC7i85g
774,Gelateria Del Leone,4.5,242,$,63118.0,p7UGlPkE3Gagm9Mq7aHfYg
781,Brasilia,4.5,182,$$,63118.0,MT7IZwROgzr0HgJHHxBaMA
784,King & I Thai,4.0,434,$$,63118.0,89SD5fNDDnJj-ITB40hLsQ
785,Cafe Mochi,4.0,394,$$,63118.0,DKyJMM2209QrTgclzoCUpw
787,Cafe Natasha's,4.0,256,$$,63118.0,Yu3z-6kGRTYg82F7wRmvPA
790,The London Tea Room,4.5,129,$$,63116.0,ubNXgh90PKODEWzVnXrFyA
795,Blackthorn Pub and Pizza,3.5,397,$$,63116.0,JgTSG4rIDf20Kgp6U_asng
798,Hartford Coffee Co,4.0,195,$,63116.0,jDO4n9lAZNlQTcTFEObfyg
799,Sheesh Restaurant,4.0,185,$$,63118.0,oMUBdWkgMD1Yhiyx9-BC9A
809,Twin Oak Wood Fired Pizza & BBQ,4.0,314,$$,63144.0,wCxiDaOI0LVWdqUEWoPv_A
825,The Blue Duck,4.0,187,$$,63143.0,z7em5co2qckbAXoDGXynsA
828,Boogaloo,3.5,373,$$,63143.0,QWENxNxNNW2jhQi2akONJA
830,Revel Kitchen,4.0,130,$$,63144.0,lpDctDItk9GkfZD-cZ6oQA
832,Yummi Tummi,4.5,112,$,63143.0,S51xnoezpcCY8jd96_hXfQ
833,Michael's Bar & Grill,4.0,202,$$,63143.0,ISDVzdF4WZ4SXQdhyet9nQ
836,Maggiano's Little Italy,3.5,334,$$,63117.0,6r9FNW0-4aKqbPCX7UxTZg
844,Pan D'olive,4.0,168,$$,63117.0,7apWV3_bxbRcC2MemII9dQ
845,Coma Coffee Roasters,4.5,76,$$,63117.0,8JRdV8M8b2bIZGH92gMQ0Q
846,Gus's World Famous Fried Chicken,3.5,307,$,63143.0,_H30_Y_YcQQ7kbix9a1KfQ
847,Olympia Kebob House And Taverna,3.5,291,$$,63117.0,m0bREye3nKAWWItFxQkTdQ
887,Yemanja Brasil,4.0,170,$$,63118.0,eVUP_iOwvsLk6daEmyhESA
895,Ernesto's Wine Bar,4.0,139,$$,63118.0,PcR2ObZX6IAYLE9HiUcG1w
898,MoKaBe's Coffee House,4.0,307,$,63116.0,Nvx2MceKWAtikcAxk_TBMg
899,Gus' Pretzels,4.0,186,$,63118.0,YYqRjbCVyoRfTV1R16eqxw
900,Olive + Oak,4.5,586,$$$,63119.0,_4bhVmlvT9dvqydQG2TOMA
901,Balkan Treat Box,5.0,159,$$,63119.0,sWwVGF9k30IDE4Lpa-XM8g
902,The Clover & the Bee,4.0,243,$$,63119.0,Nxa362GcR1WWK2og8uJ_sQ
903,Katie's Pizza & Pasta Osteria,4.0,591,$$,63119.0,C6KP0hSutumHzLDCFyjvJQ
905,Sushi Station,4.0,222,$$,63119.0,wpmuB2jeDkczlmT0SNIFPA
906,Big Sky Cafe,4.5,234,$$,63119.0,7qMmN_FB0JJ-8MPNfHwhsA
907,Cyrano's,4.0,270,$$,63119.0,uqXYVxIwoEsFFjEHBlMZQA
908,The Block,4.0,267,$$,63119.0,qhsJbgxVNDb0973r3Gjrow
909,Robust Wine Bar,4.0,228,$$,63119.0,nGElMRWr0BcQKFPa4ZBMYA
911,Hwy 61 Roadhouse & Kitchen,3.5,346,$$,63119.0,cCMYCWvvYFQbAbEY4Gnrxg
912,Serendipity Homemade Ice Cream,4.0,169,$,63119.0,vRj1rgF4ZpwGt97MbcRzqg
913,Carl's Drive In,4.0,236,$,63144.0,sikefl5Nj00MNQ1OUyCEcg
914,The Frisco Barroom,3.5,216,$$,63119.0,RcsTutp1103SGiYtam7xRg
916,Yolklore,4.0,205,$$,63119.0,6FvC6w810uf6O7Ocd6Wpog
917,The Boardwalk Cafe,3.5,155,$,63119.0,JkBiCY04rSSAa7qrawqUsg
922,Porter's Fried Chicken,4.0,181,$,63143.0,vs0oc4GRG0bUwpTdJ_tjlw
923,Tei Too,3.5,122,$$,63119.0,V7-YzHrBVY8lLHaG_kS7AQ
924,St. Louis Wing Company,4.0,136,$$,63119.0,GlUp8Ls2x2vToByiAtSnYw
925,Krab Kingz Seafood,4.5,93,$$,63119.0,iF2WYnjnWg0-wxEw7daBgQ
926,Nothing Bundt Cakes,4.5,44,$$,63144.0,G503RdNVGztzLuBfNY4l3A
927,Joy Luck Buffet,3.5,262,$$,63144.0,7glfum-JcIAjxD5fJ92Wig
928,Kolache Factory,4.0,131,$,63144.0,P1rfYX62C_HD4t3TjO41BQ
929,King Edwards Fried Chicken,4.0,123,$,63119.0,nkzhe-nViX6e-lBdhDLbGg
930,Z E N Thai & Japanese Cuisine,4.0,192,$$,63126.0,DkePId_VZgMx7skQ7aqMGw
931,Nachomamas Tex-Mex,3.5,253,$,63105.0,xSn2d1RTvK7e4KM0bI2NLg
932,Lucky's Market,4.0,69,$$,63119.0,pSNZ_qDBzWQQEL0HHuukEw
933,Frank Papa's Ristorante,4.5,86,$$,63144.0,l9vdM2DtlJo3EYpxgW-efQ
934,To Go Sushi,4.5,56,$,63144.0,sJxAu8aWvuz2_ZnF7_8myA
935,Webster Groves Garden Cafe,4.0,31,$,63119.0,OvLTP11dUnsE3UrfJwUe6g
936,Fort Taco,3.5,165,$,63144.0,qSy3Ue3KlzFFXBKwZTbofg
937,Himalayan Hut Restaurant,4.5,59,$$,63119.0,bKbvmpGy_L96qVtNeR_HNA
938,Global Brew Tap House,4.5,43,$,63119.0,DDyaqt59uCTY_SOwfQ4qqg
939,Webster Garden,3.5,76,$,63119.0,1TEEvTBN-41nOpFFd1vmOw
940,Jet's Pizza,4.0,43,$$,63119.0,5MTmUITf21K6iO3rhzha2w
941,Farotto's,3.5,146,$$,63119.0,wlORwhEzCTEHari93WKc4Q
942,Bonefish Grill,3.5,275,$$,63144.0,VUkBbffnuUpKX9MKRUt4yQ
943,Fuzzy's Taco Shop,3.0,290,$,63119.0,IdIOZSbnLRcN1dG5PDXDeA
944,Amighetti's,4.0,74,$,63119.0,dNC6G1FhDVQA5D58Oyg06g
945,C J Muggs,3.5,88,$$,63119.0,r5dUIJJwaChqvIjGkUJtfw
947,Webster Wok,3.5,80,$,63119.0,aSfbQpDswUF18wT5pTFB9g
948,Hacienda Mexican Restaurant,3.0,329,$$,63119.0,2CrM7eYAT_vnEQnd2zTf6Q
949,A'mis Italian Restaurant,3.5,99,$$,63119.0,9zmXopNy7R1tOyDOYueM5g
950,Roper's Ribs,4.5,78,$$,63136.0,a3bZJ-XVjDLS6cs5VuEFOg
953,Imo's Pizza,2.5,55,$$,63115.0,ZxYFj8qagM3LYqd-SlDrgA
956,C & K Barbecue,3.0,24,$$,63121.0,ndrcxVKd-z_M-GiG5w8kYA
958,St Louis Q,4.0,14,$,63136.0,VV4l-yVqI2RDR0PYt6QDlA
959,CBS Barbeque,5.0,5,$,63120.0,hNYgEnEfGAvHyuHuMHsWMQ
960,Jaden's Diner,4.0,17,$,63113.0,8CnKudR0MeSCIQVDuVs_WQ
961,London's Wing House,3.5,21,$,63133.0,CEsFAZp1pBf3sicoZa9AYw
962,Lisa's Chop Suey,4.0,14,$,63136.0,mMYOD9QWfYXo1LY2RPEN7A
963,Slice Of The Hill,4.0,19,$,63110.0,Nt6YIbkXIwoOj-omc9Sqgg
964,St Louis Fish and Chicken,4.5,6,$$,63112.0,FTsU1vykdDcqfP1uhqG9YQ
965,Velvet Freeze Ice Cream,4.0,11,$,63136.0,wdHEsSUZGjgfaFKMABXPUA
967,Yet Bun Chop Suey,4.0,4,$,63120.0,YgO7Rsia2ggQQ8uOGvKWTQ
968,Mom's Kitchen,3.0,13,$$,63112.0,6tyCAUL8uW3zuWKmncim5A
970,Billy Burk's Snack Shop,4.5,5,$,63113.0,_kMxqmHYnF1LhTvHioykQw
974,Destination Desserts,4.0,14,$,63146.0,byL9LvjgOvtzXn7mPxbPhA
976,Mandarin Inn,4.5,3,$,63115.0,K-WNeHq2Mg3nZITLAlblAA
978,Rally's,3.5,3,$,63120.0,Q1NSVwckGLJwwxq662_chA
979,Andrew's Bayou Ribs,3.5,17,$$,63074.0,wUgLa3cdhlDdqUfgwZNZKw
980,The Bridge Coffee House,4.5,16,$,63301.0,Vil6Ox7d0GXkKHIzztyUfA
981,White Castle,2.5,6,$,63115.0,Wr7YltZMo8F_so4faYZ-Og
983,Domino's Pizza,2.0,11,$,63130.0,vPyB_H1wI36ifo1RC4QI4g
985,Hawaiian Grill,2.5,7,$,63113.0,JgfOdxzSOYjoeXGyWjXdSQ
987,Subway Restaurants,3.0,2,$,63115.0,JEGW-Zxhji2bFi9cUHNbLg
989,Lee's Chicken,4.0,1,$,63115.0,qWTvDF-7K0ef2SONSnvORg
990,Wendy's,2.0,6,$,63115.0,_tVkMEnHDySlqugveOxBHQ
994,Burger King,1.5,4,$,63115.0,ulEXVQlj2nyLcKzgZSFlcA
998,McDonald's,2.5,3,$,63115.0,6FNfW_9YaP5Fm7tE1caLyA
1000,Drake's Place,4.5,79,$$,63135.0,2DWqlmcMV9CxzUDYhzY04Q
1001,Cathy's Kitchen,4.5,136,$$,63135.0,YmUVCO5-ZdSenHVKEJE1rA
1002,Breakaway Cafe,4.0,49,$,63121.0,mVH_1mDS53jCWsvww4IX6w
1003,Faraci Pizza,4.5,37,$$,63135.0,mGvrybwAiigeSAn-sTNlCQ
1004,Baked Wood-fired Pizza,4.5,23,$$,63135.0,RwDotPR4zBeNJKaPGUBjVg
1005,24:1 Coffee House/cafe,5.0,16,$,63133.0,LMeczyPxu7WZNi3HKWGoUg
1006,Cork Wine Bar,4.0,44,$$,63135.0,Hn5wSB6hKqKs-_fzAIocJA
1007,Montrey's Cigar Lounge,4.5,23,$$,63135.0,8GjqBLemPdZjHyk3-Zio7w
1008,Miami Grill,4.0,22,$,63136.0,uMjfvnKnxdgrjHym-JKRYQ
1009,Gypsy Caravan,5.0,6,$$,63121.0,IKNzIuxHAfj1UGyvvzOENA
1010,Smokehouse BBQ,4.5,20,$,63133.0,q2KDB3Yiq0y4H-5dcQj7tQ
1011,Marley's Bar & Grill,4.0,31,$,63135.0,ytKmelXAM4uqR2dtQX8n8A
1012,Vincenzo's,4.0,36,$$,63135.0,INGFx5d5dnmhw0wfkDqx2g
1013,Ba-Da-Bing BBQ,4.5,14,$,63133.0,lMP6nTVHwLv15Nvzs1SDjA
1014,Chinese Express,4.0,13,$,63135.0,QEF6usO04AtvrazPhLX_sw
1015,Lee's Famous Recipe Chicken,4.0,6,$$$$,63121.0,uZLV2aXSgwtHXZkd2HE9pA
1016,Fried Rice Kitchen,5.0,6,$,63133.0,iEtmEkeEjxRTjQa8q08RdA
1017,Northland Chop Suey Chinese Restaurant,5.0,8,$,63136.0,31_JqV2ZinZ7Uo4DKiKFEQ
1020,Year of the Dragon,3.5,7,$,63121.0,mNYiaagB7eaz5Ld0NkTdaQ
1023,Red's The One And Only BBQ,4.0,13,$,63135.0,92KvPIcfrxpf_0gGUpnC6g
1025,Oriental Chop Suey,3.0,6,$$,63121.0,-fciE0b98A43i04VIEDlgw
1029,Einstein Bros Bagels,4.5,3,$$,63121.0,vl1kibN019pO98Mo6njPMA
1030,Cafe TJ,3.5,5,$$,63121.0,FL58ckZZ-jB5DgJQKpHqcQ
1032,Wingstop,2.5,6,$,63121.0,X_8cpc1p7R6KhFFKt3OkTA
1038,Chinese Gourmet Restaurant,4.5,4,$$,63135.0,FisWFoKzPThKirL5wl7p3g
1043,Chung's Chop Suey,3.5,3,$,63133.0,OSskE8Gra25FzNe6KvfyjQ
1047,Quiznos,3.0,4,$$,63135.0,TNs3EFZOTZozmyyW4x1IJQ
1050,Nathaniel Reid Bakery,5.0,343,$,63122.0,IO3apWfFnKPO2XRFmGfTEw
1053,Billy G's Kirkwood,4.0,405,$$,63122.0,wQ9qT09OlsoMXEtGHqX0vA
1054,Citizen Kane's Steak House,4.0,186,$$$,63122.0,i73KneB_vmOBaBW8JjIoNg
1055,Spencer's Grill,4.0,136,$,63122.0,b2FwlYZiMKEB95fFhLEqWw
1056,One 19 North Tapas and Wine Bar,4.0,158,$$,63122.0,1HRAmY7rTMKaY9-rNrppzg
1057,Twisted Tree,4.5,325,$$$,63127.0,gBGD0dNvfLlQOAaZzCU1NQ
1058,Andy's Frozen Custard,4.5,66,$,63122.0,cf5vLyeHZ8EZzxD4SkUjVw
1059,Peppe's Apt 2,4.5,133,$$$,63122.0,RSjWctdGtsatc6NwQxg_mw
1061,Club Taco,4.0,187,$$,63122.0,ee-2Z5tuo9bUbe9ZDgNgbQ
1062,Symbowl - Kirkwood,4.0,224,$$,63122.0,bdoSOSj1LPSAlNoKezVdLQ
1063,Amigos Cantina,3.5,217,$$,63122.0,jOUSxBXomtgJQbrapKU3SA
1064,Cafe Provencal,4.0,99,$$$,63122.0,62pABDhLkUPAcNgxum_mpw
1067,Great Harvest Bread Company,4.5,40,$,63122.0,IU8Ehms54P1_NV-9uMBSyA
1068,The Barn,4.0,277,$$,63126.0,-q4YqKsWJY6NtkQdnNeL1Q
1069,MOD Pizza,4.5,60,$$,63122.0,2zscMai3s2qePfovwetPcg
1070,Vitale's Deli,5.0,42,$,63122.0,JmD-3ceuZ7Alieh1LB_nDA
1071,The Greek Kitchen,4.0,61,$$,63122.0,S9ufIJaPSq-Y5bRidcaDWg
1073,612 Kitchen & Cocktails,4.0,113,$$,63122.0,BWh8oUADBbFTefhBZg5trw
1075,Comet Croissanterie and Creamery,4.5,31,$,63122.0,6oeFoOXBcembgDTExuYYww
1076,Custard Station,4.0,46,$,63122.0,lj--ezYgqdGv_0YF5Gf84A
1077,Kirkwood Brewhouse,4.0,115,$$,63122.0,HP5nQhKlKUW4WMg-lieQRg
1078,Smallcakes,4.0,42,$,63122.0,VXR10qr90p0hTK0cmGWZhA
1079,The Daily Bread Bakery & Cafe,4.0,97,$,63131.0,-bGw8ARHQucKWEHEkxpGFw
1080,Circle 7 Ranch,4.0,143,$$,63131.0,Mbkt43sUBsvXRxmrJrZFhQ
1081,Pretzel Boys,4.5,61,$,63131.0,Ff8fi7exgp62yzmAIkV6Ow
1083,Kirkwood Deli and Convenience,4.0,33,$,63122.0,hMf-ZXlS2T6qjqUXxTDvkg
1084,Blues Fired Pizza,4.5,43,$,63122.0,n_UrYjNafyzDCRcwiugnJA
1085,Jason's Deli,4.0,67,$,63122.0,SozL05URoilikZaXJWmjDw
1086,Sapore Italian Cafe,4.0,60,$$,63122.0,Yq39gBGkSj4M_wDlBAu5qg
1087,Racanelli's,3.5,58,$,63122.0,izRHzOCcOpiB0B2wqIJDzw
1088,Cornucopia,4.5,19,$$,63122.0,azp2wLevlaVODNk26MDfEA
1089,Sunset 44 Bistro,3.5,52,$$,63122.0,VrGxoSNZfSiT-G4OqRRGIw
1090,Honey Pit,3.5,106,$,63122.0,eFXXx43yxvDJ0E9Jg-QP2g
1091,Kirkwood Ice & Fuel,3.5,57,$$,63122.0,e6Sfya5us64PCBK42hCG-w
1092,Chick-fil-A,4.5,64,$,63131.0,qWzBt1r0P_FjiinIAGFtoA
1093,Tokyo Sushi,4.0,108,$$,63127.0,vdR9dCBu7snPWHnWVV8XxA
1095,Mellow Mushroom,3.5,285,$$,63127.0,oiD4N-h7GotnsiXEa4Er5g
1096,Sesame Chinese Restaurant,4.0,122,$$,63127.0,wVykyNJZPyMqxCBpesXRZQ
1097,PJ's Tavern,3.5,50,$$,63122.0,AK5AQ8TSpLXmjflYbrN_Sw
1098,Texas Roadhouse,3.5,98,$$,63122.0,40ovn6SAc5c7v84bRzpB2Q
1099,Mike Duffy's Pub & Grill,3.0,73,$$,63122.0,4iAVzKDdK2j7GJK6ZK6Gtg
1100,Sushi Hana,4.5,93,$$,63123.0,faReoVCPuY0XUE3CSIVsAg
1101,Breakfast and Burgers,4.0,143,$,63123.0,ZNZcptwIHne1PDcHaMbA-A
1102,Federhofer's Bakery,4.5,53,$,63123.0,Nt1_8k5BJDE03jRs23YXsA
1103,Bommarito's Pizzeria,4.0,59,$$,63123.0,iDL_412a-SHChFoCDE4R9Q
1105,Affton Diner,3.5,66,$,63123.0,fBO0Cb-tbx5fvaWsp4sKtw
1106,The Clubhouse,4.5,21,$,63123.0,e4PSH9i63Tg7AVBhfli5FQ
1107,SharpShooter Pit and Grill,4.5,43,$$,63123.0,duaBfE0uvFBgKeeQnhXkWw
1108,Sam's Steakhouse,3.5,126,$$$,63123.0,OiEsbS3bLm1gXK7k9kBu1Q
1110,Thai Orchid Restaurant,4.5,76,$,63125.0,i943AcReAf5-1OjVOZdPSg
1111,Syberg's Gravois,3.5,115,$$,63123.0,a5KwXU9ddmlY-PtZSkp-cw
1112,Fortel's Pizza Den,3.5,86,$$,63123.0,BtTVHiY1AH5iHzTlx5HqZw
1114,Las Fuentes,3.5,73,$$,63123.0,CCgn9tqrqojxs6knwwANMw
1116,Bartolino's South,4.0,93,$$,63123.0,NBQ3cohPneJe1I40O9QGuw
1117,The Pasta House,3.5,44,$$,63123.0,cXEx8dhmoFZcsJjXS2lLuQ
1119,Sedara Sweets & Ice Cream,4.0,25,$,63123.0,UleHqBmIEjXdYMZzSFRLAg
1120,Berix Restaurant,4.0,80,$,63125.0,sece3MulAu81rJORM3qXQQ
1121,Uncle Leo's Pizza,4.5,41,$$,63123.0,6uDjRpAfvKIEWuI1auLpkg
1122,Happy Joe's Pizza & Ice Cream Parlor,3.5,56,$,63119.0,AK_QY3p8IwFQVoam6XVCvQ
1123,El Maguey,3.5,91,$,63119.0,rtJv8aLpoTiQPkPSGwclWg
1124,Courtesy Diner,3.0,68,$,63123.0,REJIo5tSCx85ed7ReVHElw
1126,Dingho,3.5,35,$,63119.0,UtfRoSHPShDwNBc1lLlZbw
1127,A Taste of China,3.5,20,$,63123.0,SEMZDefzxY3v4SUYdaa0XQ
1128,Social Bar & Grill,3.5,43,$$,63125.0,0q27L4aOGuXyQ1Eo-IOY0Q
1129,Biser Euro Market & Grill,4.5,15,$,63125.0,uRd7FZswDJ17-G-xQACLmw
1131,Dairy Queen,4.0,8,$,63123.0,38-Yn0vVUUohcv5sYVrypQ
1132,McArthur's Bakery Cafe,3.5,66,$$,63125.0,y-XX_c8EVK4m3oQda42Y3A
1133,Ari's Restaurant,3.5,41,$$,63123.0,gECyO9S9P3wQEgVZIjR49g
1136,Weber's,3.0,21,$$,63123.0,oCzJCQZmlSjvktGE4OVzIA
1137,K-Bop STL,4.5,36,$,63017.0,lgu_KwQLd8TX2ewsNIzsjA
1138,Cecil Whittaker's Pizzeria,3.0,18,$,63123.0,sUB7GCmKU23BHZEj5GRvyQ
1139,Glaciers,4.5,9,$,63119.0,9dcZSQqe8baUnqw0rNRPQA
1140,Starbucks,3.0,12,$$,63123.0,rYTdFa_sH5eE41wfg9LMhA
1141,Red Lobster,3.0,44,$$,63123.0,oAenM-Xo_mBBP7neS7NKpA
1142,Hotshots Sports Bar & Grill - Webster Groves,2.5,43,$$,63119.0,SxJmHHYIAd8iuZXkO7fKQQ
1143,St. Louis Bread Co.,3.0,15,$$,63123.0,O8xd0PQZfwHIIZhNRmZ_5A
1146,Reavis Pizza,3.5,12,$$,63123.0,Q_MB7wYcdqofij4ls7T01g
1147,Jimmy John's,3.0,10,$,63123.0,fQ2493mVgIh-cuhoL2FjzQ
