,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price,price_num
515,0,CueuRgYurL6IBGybuvQN6w,yFGnw1n9Zqlra7IMfExQPw,4,Kelly P.,kelly,Female,The Village Bar,3.5,63131,114,$,1
516,1,CueuRgYurL6IBGybuvQN6w,lc_PhXBfWFLu9Ses1hGOwg,4,Erik S.,erik,Male,The Village Bar,3.5,63131,114,$,1
517,2,CueuRgYurL6IBGybuvQN6w,pZeEX5eU6CF8TbJ-nzf8fw,1,Flip K.,flip,Male,The Village Bar,3.5,63131,114,$,1
518,0,DJFxBTBIgYErzKS5cA_LiQ,uQZGY0_jAP0ZHya1nnPZgg,5,Nikki R.,nikki,Female,Drunken Fish,4.0,63146,502,$$,2
519,1,DJFxBTBIgYErzKS5cA_LiQ,ur-INbnSsI6r7glWQ0iEpQ,2,Lauren D.,lauren,Female,Drunken Fish,4.0,63146,502,$$,2
520,0,DMlBzp6bs_f8WK8xQQvZWQ,yuu_4sdonotVFRqanZjtZA,5,Aaron S.,aaron,Male,Mariachis II Mexican Restaurant,4.5,63116,144,$$,2
522,1,DMlBzp6bs_f8WK8xQQvZWQ,Xs2OJlVjYr6mOcuXi_ETag,5,Sean J.,sean,Male,Mariachis II Mexican Restaurant,4.5,63116,144,$$,2
524,2,DMlBzp6bs_f8WK8xQQvZWQ,1MwFQTVSJ5LzKa-LSWM7FQ,4,Mary B.,mary,Female,Mariachis II Mexican Restaurant,4.5,63116,144,$$,2
526,0,DT_ZjeS2ZvBuzZvt9h48fg,y8tyatcdHJv2rLA5tCWCzA,4,Fontaine C.,fontaine,Female,Wonton King,4.0,63130,251,$$,2
528,1,DT_ZjeS2ZvBuzZvt9h48fg,zCoN60xUKNHxt7lWJG7pqA,2,Anna T.,anna,Female,Wonton King,4.0,63130,251,$$,2
530,2,DT_ZjeS2ZvBuzZvt9h48fg,vQc8vuPnn2opadg5nyG5lw,1,Susan T.,susan,Female,Wonton King,4.0,63130,251,$$,2
532,0,DfYamqDQNS1RnzeWjOcGPg,-9UrUPOdLDVjzrJCl5Xx0A,4,Deanna J.,deanna,Female,54th Street Grill & Bar,3.5,63126,125,$$,2
533,1,DfYamqDQNS1RnzeWjOcGPg,8Jr_wckWWTvXlMo1t3YWJA,4,Zach H.,zach,Male,54th Street Grill & Bar,3.5,63126,125,$$,2
534,0,DkePId_VZgMx7skQ7aqMGw,9kt13PQFDFAaL53PikPeVA,5,Katie F.,katie,Female,Z E N Thai & Japanese Cuisine,4.0,63126,192,$$,2
536,1,DkePId_VZgMx7skQ7aqMGw,mlPRihMjjPMJ5wMqYW--mw,4,Karen G.,karen,Female,Z E N Thai & Japanese Cuisine,4.0,63126,192,$$,2
538,2,DkePId_VZgMx7skQ7aqMGw,2coTYDis6I4G4aZMtVh5lw,4,Scott S.,scott,Male,Z E N Thai & Japanese Cuisine,4.0,63126,192,$$,2
540,0,DzVYXX8mc5x31BbaP8c0_Q,X4OVt-WFYvAOLSX5iSjI3g,5,Walter K.,walter,Male,Mac's Local Eats,4.5,63118,296,$$,2
541,2,DzVYXX8mc5x31BbaP8c0_Q,rRNknnqkw8Ws_Ho_kDp8Qg,3,Bret K.,bret,Male,Mac's Local Eats,4.5,63118,296,$$,2
542,0,EAIFPr1cHc9lWh_vVPvORw,66qp3pn8qYX0CWoTH9-uTw,5,Anthony A.,anthony,Male,Double D's Pizzeria,4.0,63128,63,$$,2
543,2,EAIFPr1cHc9lWh_vVPvORw,TR0nM5VS3kvubYLfXUapdQ,4,Brett F.,brett,Male,Double D's Pizzeria,4.0,63128,63,$$,2
544,1,EAJuEwjnR20epeASxXAC7A,Bt-zRYGZHTly7zE2Dia-wA,1,Staci B.,staci,Female,Imo's Pizza,2.5,63138,10,$,1
545,2,EAJuEwjnR20epeASxXAC7A,yfEk5Ihuxex0dX4ObBSgxw,3,Darla E.,darla,Female,Imo's Pizza,2.5,63138,10,$,1
546,0,EF_9W5s9lFSjv4forNxwng,ixt6jvC-aw2v4ORO6jwk_Q,5,Sarah H.,sarah,Female,Tai Ke,4.5,63132,246,$$,2
549,2,EF_9W5s9lFSjv4forNxwng,fRpdhRV89emRFc8otxeuRA,5,Sarah W.,sarah,Female,Tai Ke,4.5,63132,246,$$,2
552,0,EPXnaI6YQlmK5VUDAI0o7A,ZRRbK0fJBmqsMDL1UyCT_w,5,Elizabeth H.,elizabeth,Female,The Gyro Company,4.5,63109,188,$,1
553,1,EPXnaI6YQlmK5VUDAI0o7A,Wwoht_mYRqT_mN94GZOchw,4,Jessica G.,jessica,Female,The Gyro Company,4.5,63109,188,$,1
554,2,EPXnaI6YQlmK5VUDAI0o7A,N5EADQBIb-7N37JtBVDsjA,4,Stephen T.,stephen,Male,The Gyro Company,4.5,63109,188,$,1
555,0,EfXTQPiVBym_2KoG7-XeSw,GMVJliINVwK2Qma9Tg6WXw,5,Billy K.,billy,Male,Banh Mi So 1,4.0,63118,231,$,1
557,1,EfXTQPiVBym_2KoG7-XeSw,MCMXcdcF8KiGeJkcrHCzog,5,Leila G.,leila,Female,Banh Mi So 1,4.0,63118,231,$,1
559,2,EfXTQPiVBym_2KoG7-XeSw,3A0SBBbcS9JKptAE76KgrA,3,Monica J.,monica,Female,Banh Mi So 1,4.0,63118,231,$,1
561,0,El_2Cxuq4hxqrmlg_5nzzA,yYFd1ALB20FSkZ1HkoCXrw,5,Suzanne D.,suzanne,Female,Brasserie by Niche,4.5,63108,577,$$,2
566,1,El_2Cxuq4hxqrmlg_5nzzA,VXi5T3QB_CRyYCepJxndKQ,2,Toby M.,toby,Male,Brasserie by Niche,4.5,63108,577,$$,2
571,2,El_2Cxuq4hxqrmlg_5nzzA,P2Sd5-V8uGY0FtD1x87G7Q,3,Mr V.,mr,Male,Brasserie by Niche,4.5,63108,577,$$,2
576,0,EmN6j5PKKUL7DkXnM267aQ,yDJNwxtEWerb_3Di2Df6aw,4,Amy K.,amy,Female,Lester's Restaurants,3.5,63124,151,$$,2
577,1,EmN6j5PKKUL7DkXnM267aQ,4Yatu0a_4zNhIt23BqzGZQ,3,Prachi M.,prachi,Female,Lester's Restaurants,3.5,63124,151,$$,2
578,2,EmN6j5PKKUL7DkXnM267aQ,aMgSnHS_JCn0_uwz05p4lw,4,Carolyn B.,carolyn,Female,Lester's Restaurants,3.5,63124,151,$$,2
579,0,EpREWeEpmR8f1qLHzzF0AA,W_EUf2HqAXoV238L1WDtbA,4,Nicholas S.,nicholas,Male,Schlafly Bottleworks,4.0,63143,560,$$,2
581,1,EpREWeEpmR8f1qLHzzF0AA,9yKHG2BNVBr5oa0v5PDHAw,1,Lauren F.,lauren,Female,Schlafly Bottleworks,4.0,63143,560,$$,2
583,2,EpREWeEpmR8f1qLHzzF0AA,_gslythiy9AXuXoc3p_wbQ,3,Cole F.,cole,Male,Schlafly Bottleworks,4.0,63143,560,$$,2
585,1,F4gvookXrKsBNCvK_xEt1g,G8Z_WGzR-fdLpYIVss5ZLg,4,Delbert H.,delbert,Male,The Schlafly Tap Room,4.0,63103,642,$$,2
590,0,FD5pfqrsH6bdodCkV-YI1g,j0md3EklvqHZRVXY-WV2kg,4,Hank L.,hank,Male,Sugo's Spaghetteria,3.5,63131,179,$$,2
591,1,FD5pfqrsH6bdodCkV-YI1g,o5_tKeS4ibMRpMrQ3Ub0Cw,2,Abigail H.,abigail,Female,Sugo's Spaghetteria,3.5,63131,179,$$,2
592,2,FD5pfqrsH6bdodCkV-YI1g,w08rGeZ12izAWvpaRwXJpA,3,Prachi M.,prachi,Female,Sugo's Spaghetteria,3.5,63131,179,$$,2
593,0,FHlGmDE3eW9DASfwsOZiEw,ueamISuitIgOq_T1jnLjZQ,4,Chris T.,chris,Male,Erio's Pizza & Restaurant,4.0,63134,70,$,1
594,1,FHlGmDE3eW9DASfwsOZiEw,dTONXhPNb_G8HdU2k7Lxmg,5,Jillian R.,jillian,Female,Erio's Pizza & Restaurant,4.0,63134,70,$,1
595,2,FHlGmDE3eW9DASfwsOZiEw,DUwrvIYdhzih4tZOHKmIAQ,4,Jacob P.,jacob,Male,Erio's Pizza & Restaurant,4.0,63134,70,$,1
596,1,FTsU1vykdDcqfP1uhqG9YQ,I4TlQObM58ncFQPoBZ5Ytg,5,Twanda T.,twanda,Female,St Louis Fish and Chicken,4.5,63112,6,$$,2
597,2,FTsU1vykdDcqfP1uhqG9YQ,9G0iq30LnmHtZ0cUf6sz6g,2,Nicole C.,nicole,Female,St Louis Fish and Chicken,4.5,63112,6,$$,2
598,0,Ff8fi7exgp62yzmAIkV6Ow,AVVUP_YaTMXZLhj0e_8RDQ,5,Lindsey H.,lindsey,Female,Pretzel Boys,4.5,63131,61,$,1
599,1,Ff8fi7exgp62yzmAIkV6Ow,UzgH4cpFIIsZQc0gSEdcSQ,5,Kevin F.,kevin,Male,Pretzel Boys,4.5,63131,61,$,1
600,2,Ff8fi7exgp62yzmAIkV6Ow,FiGxQCkO9N8jb9Hn1BOXWw,5,Irene N.,irene,Female,Pretzel Boys,4.5,63131,61,$,1
601,0,Fm16G-I-rmO3g_KTKleteQ,yem57SkaASmdNUrXCkJOUA,5,Joshua B.,joshua,Male,Pickles Deli,4.0,63108,198,$,1
602,2,Fm16G-I-rmO3g_KTKleteQ,0usZapWXXwkz25nGd5t5pA,4,Karen S.,karen,Female,Pickles Deli,4.0,63108,198,$,1
603,0,Fok0BLJP0OMxbbl3l6QmZA,igje4DqwDvPcyTxRqwE2uQ,5,Mary R.,mary,Female,Sauce on the Side,4.5,63105,301,$$,2
607,1,Fok0BLJP0OMxbbl3l6QmZA,gCo9Swv8E6XwYI53A2VmVw,4,Jason S.,jason,Male,Sauce on the Side,4.5,63105,301,$$,2
611,2,Fok0BLJP0OMxbbl3l6QmZA,XoM7cmqF6Sj27yx9kMz-5A,4,Anna M.,anna,Female,Sauce on the Side,4.5,63105,301,$$,2
615,0,FryXEasH74MQDnj5Bvz3QA,NZ_q2w2I3isH5263qWt8sg,5,Eleni B.,eleni,Female,The Mud House,4.5,63118,921,$$,2
617,1,FryXEasH74MQDnj5Bvz3QA,CBe1b9WxeKSm5QdmQ-LeoA,4,Randy V.,randy,Male,The Mud House,4.5,63118,921,$$,2
619,2,FryXEasH74MQDnj5Bvz3QA,rQ0ODUjTgcBVQueQpGTFOw,5,Grace M.,grace,Female,The Mud House,4.5,63118,921,$$,2
621,0,G503RdNVGztzLuBfNY4l3A,AoU-fWFHRCfET9kizgSssw,5,Steven C.,steven,Male,Nothing Bundt Cakes,4.5,63144,44,$$,2
622,0,GJXGdJlCroyRTmCxsz3i6Q,sblBlJ7ZE0K8p21i_APDsA,3,Susannah C.,susannah,Female,Schlafly Beer Bar & Grill,2.5,63145,151,$$,2
623,1,GJXGdJlCroyRTmCxsz3i6Q,Oacd91S81KFONO8hXodTSQ,1,Paul P.,paul,Male,Schlafly Beer Bar & Grill,2.5,63145,151,$$,2
624,2,GJXGdJlCroyRTmCxsz3i6Q,4EECJDFwWY3mYlJ2eBm_IA,2,Tim F.,tim,Male,Schlafly Beer Bar & Grill,2.5,63145,151,$$,2
625,1,GTXSk8QyD7N1Un-tzgPw4g,zn4fvgGAa1jk-kJ7dKgt7A,4,Erica R.,erica,Female,First Watch,4.0,63129,70,$$,2
626,2,GTXSk8QyD7N1Un-tzgPw4g,Jm6xC444TsBMmVRVByrNNg,1,Tate L.,tate,Male,First Watch,4.0,63129,70,$$,2
627,0,GU9Cmcwudub8l_NaghjXlg,UfOZnyKkibJldPiF8Cn30A,3,Lloyd C.,lloyd,Male,St Louis Fish & Chicken,3.0,63033,10,$$,2
628,1,GU9Cmcwudub8l_NaghjXlg,31Guw8d9SN1yTgqPMMgQlA,4,Sebrina B.,sebrina,Female,St Louis Fish & Chicken,3.0,63033,10,$$,2
629,2,GU9Cmcwudub8l_NaghjXlg,BAkxn-IbkUwULJfvDo3ksg,1,Natalie W.,natalie,Female,St Louis Fish & Chicken,3.0,63033,10,$$,2
630,0,GW-H37yWCNhgWPg9RwKbVA,znQsm21InewPMNHccIpU8g,5,Andrew S.,andrew,Male,Sameem Afghan Restaurant,4.5,63110,484,$$,2
633,1,GW-H37yWCNhgWPg9RwKbVA,2WuPW1MOcfM4d3myU4pIrw,5,Kenzie M.,kenzie,Male,Sameem Afghan Restaurant,4.5,63110,484,$$,2
636,2,GW-H37yWCNhgWPg9RwKbVA,APFp1kIJsVypQuLwyftkJA,4,Nolan F.,nolan,Male,Sameem Afghan Restaurant,4.5,63110,484,$$,2
639,0,GYnRaQbuxhUA6R4h1WyJ9A,_kLuK07tHo0ZlJ27Bo8AHw,4,Nancy R.,nancy,Female,Weber Grill Restaurant,3.5,63117,258,$$,2
640,1,GYnRaQbuxhUA6R4h1WyJ9A,MPbRmIC3W_iTHRDrLO0hKQ,3,Cicero M.,cicero,Male,Weber Grill Restaurant,3.5,63117,258,$$,2
641,2,GYnRaQbuxhUA6R4h1WyJ9A,D8MPducKUwhTOZpWdr7ekw,5,Nicole Y.,nicole,Female,Weber Grill Restaurant,3.5,63117,258,$$,2
642,0,GeLwhGlX8XsIsH-o3Wdc5w,h4MEqqs7dgEWxs4C5peBow,5,Lindsey P.,lindsey,Female,360 St. Louis,4.0,63102,619,$$,2
644,1,GeLwhGlX8XsIsH-o3Wdc5w,uv1c1ZCCnlgyaooA6YSb6w,4,Caroline M.,caroline,Female,360 St. Louis,4.0,63102,619,$$,2
646,0,GnBdIwjdT97TKEOLzxyG9A,yu232B5CcC9LecvFvBoEDw,3,Lloyd C.,lloyd,Male,Subway Restaurants,3.5,63033,3,$,1
647,1,GnBdIwjdT97TKEOLzxyG9A,IrDbomDKlJLJsRK5xAqDxw,3,Travis F.,travis,Male,Subway Restaurants,3.5,63033,3,$,1
648,2,GnBdIwjdT97TKEOLzxyG9A,mGQkCPz7SRktpcV3gXwWQQ,4,Dennis S.,dennis,Male,Subway Restaurants,3.5,63033,3,$,1
649,0,GqyOrF5X21ciTjnuSCH5PQ,Ni3M88bfsYx2z5dapymOwQ,5,David D.,david,Male,Square One Brewery & Distillery,4.0,63104,588,$$,2
650,2,GqyOrF5X21ciTjnuSCH5PQ,5P7jd3K3dlhrp2rnzD3VlA,3,Lea B.,lea,Female,Square One Brewery & Distillery,4.0,63104,588,$$,2
651,2,H1ZTsd_d-wvunsT3ZmoBvg,d_FxBKmqkO5rnLgO2MNecw,3,Ellen Y.,ellen,Female,The Pasta House,2.5,63074,185,$$,2
652,0,HCYs4zgL7kCLdEqKRqaPbg,v-H0V5ZEileK1qZ5nNvrXg,5,Grant H.,grant,Male,Lona's Lil Eats,4.5,63104,554,$$,2
654,1,HCYs4zgL7kCLdEqKRqaPbg,h8QvAyB_YwWX-yhu1pnNQw,5,Eleanor P.,eleanor,Female,Lona's Lil Eats,4.5,63104,554,$$,2
656,2,HCYs4zgL7kCLdEqKRqaPbg,nh_AFoUtQT1qRgjBXW3Dbg,5,Katherine G.,katherine,Female,Lona's Lil Eats,4.5,63104,554,$$,2
658,0,HKS-63JzfR0DMNVLBuokYw,QvS2EupRJ0Z57mLRGKcZpw,5,Vivienne C.,vivienne,Female,Mission Taco Joint,4.0,63130,951,$$,2
662,1,HKS-63JzfR0DMNVLBuokYw,MTzebneTY6BnggsmyGR5VA,4,Abby P.,abby,Female,Mission Taco Joint,4.0,63130,951,$$,2
666,2,HKS-63JzfR0DMNVLBuokYw,GHWez2gwjEp_xdovt01UnA,4,Melody S.,melody,Female,Mission Taco Joint,4.0,63130,951,$$,2
670,0,HTR4v_7fnu6PyaQ1c6UEFw,f4XsFrFMDA9TiEyC_MT2ZQ,5,Michele F.,michele,Female,Fergie's Bar & Restaurant,4.0,63125,27,$,1
671,1,HTR4v_7fnu6PyaQ1c6UEFw,l1y6sbY_gHnx_uCkwRJ6eQ,1,Carolyn T.,carolyn,Female,Fergie's Bar & Restaurant,4.0,63125,27,$,1
672,2,HTR4v_7fnu6PyaQ1c6UEFw,WN_jG6Zbs-0HsiE-s4ToFQ,1,Kelly M.,kelly,Female,Fergie's Bar & Restaurant,4.0,63125,27,$,1
673,1,Hn5wSB6hKqKs-_fzAIocJA,XgGs-xd5JFTRzShIO7TKXw,2,Gerri C.,gerri,Female,Cork Wine Bar,4.0,63135,44,$$,2
676,2,Hn5wSB6hKqKs-_fzAIocJA,Pib2AaEkJ2srsNEeLgawoA,5,Gloria A.,gloria,Female,Cork Wine Bar,4.0,63135,44,$$,2
679,2,HtD7RhKMdovXiqr4nTiMqg,x_OdzawLjUhCwYEWKuaLqA,5,Gary J.,gary,Male,Peking Chop Suey,4.0,63136,6,$,1
680,0,HzUJO2v5lUEIeYoOYsdWbw,U-dVODKc13qLnSUq3HqQQQ,5,Anna M.,anna,Female,Russell's on Macklind,4.5,63109,494,$$,2
683,1,HzUJO2v5lUEIeYoOYsdWbw,ZjJ2fmZsY3jKLbElCRXsLA,4,Sinead S.,sinead,Female,Russell's on Macklind,4.5,63109,494,$$,2
686,2,HzUJO2v5lUEIeYoOYsdWbw,FgRojpzVhGc-mTxsuWAf6Q,5,Rob L.,rob,Male,Russell's on Macklind,4.5,63109,494,$$,2
689,0,I8cL6l-Yu3CyHPXlFmOhtQ,mD_HakDVQ5DUTY_rFmVY8w,5,Nicole R.,nicole,Female,Louie's Wine Dive & Clayton Kitchen,4.0,63105,220,$$,2
690,1,I8cL6l-Yu3CyHPXlFmOhtQ,jqLVAAW_DXeXZMlkqfUfkg,4,Beck E.,beck,Male,Louie's Wine Dive & Clayton Kitchen,4.0,63105,220,$$,2
691,0,IKNzIuxHAfj1UGyvvzOENA,AQm7w3DcKAP_gItTNKKCHg,5,Becca L.,becca,Female,Gypsy Caravan,5.0,63121,6,$$,2
692,1,IKNzIuxHAfj1UGyvvzOENA,G_Hj2pfwlc-e8P60jl7Kfw,5,Stewart P.,stewart,Male,Gypsy Caravan,5.0,63121,6,$$,2
693,2,IKNzIuxHAfj1UGyvvzOENA,ERHXzQeIr9XCwPypNjOx1w,5,Amanda Z.,amanda,Female,Gypsy Caravan,5.0,63121,6,$$,2
694,0,INGFx5d5dnmhw0wfkDqx2g,k1HIuOOkOinVQsz7ZQ2G7w,5,Jason B.,jason,Male,Vincenzo's,4.0,63135,36,$$,2
697,1,INGFx5d5dnmhw0wfkDqx2g,hwh3jeFN4BhphzSIQpelqA,5,Curt D.,curt,Male,Vincenzo's,4.0,63135,36,$$,2
700,2,INGFx5d5dnmhw0wfkDqx2g,IsaYAjOEWZoi1zUCQg5qRw,4,Lisa P.,lisa,Female,Vincenzo's,4.0,63135,36,$$,2
703,0,IO3apWfFnKPO2XRFmGfTEw,BI9c8Z6eaX56jnS6d8UH3Q,5,Lizzy L.,lizzy,Female,Nathaniel Reid Bakery,5.0,63122,343,$,1
705,1,IO3apWfFnKPO2XRFmGfTEw,wdiTIQ_PAMS5NWvQ4VqSFA,4,Janice C.,janice,Female,Nathaniel Reid Bakery,5.0,63122,343,$,1
707,2,IO3apWfFnKPO2XRFmGfTEw,ll1eAXRV2qxcHWpkOZAKrA,5,Michael R.,michael,Male,Nathaniel Reid Bakery,5.0,63122,343,$,1
709,0,IU8Ehms54P1_NV-9uMBSyA,_5ofTzi0y2EklkAzm5luSQ,5,Myrna V.,myrna,Female,Great Harvest Bread Company,4.5,63122,38,$,1
710,1,IU8Ehms54P1_NV-9uMBSyA,hTqILx5W8xf227SSuPFJmA,2,Richard E.,richard,Male,Great Harvest Bread Company,4.5,63122,38,$,1
711,2,IU8Ehms54P1_NV-9uMBSyA,c7ZyU3STk24RwQVmTw7hSg,5,Haley B.,haley,Female,Great Harvest Bread Company,4.5,63122,38,$,1
712,0,IZv79jZv6el1sBHrG7426g,kLpOLnoErJZlAb6nVtNb6Q,5,John D.,john,Male,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$,3
713,1,IZv79jZv6el1sBHrG7426g,QZjUrEI6rQsmJFtd57_syQ,5,Joyce G.,joyce,Female,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$,3
714,2,IZv79jZv6el1sBHrG7426g,tZLbLmfeDLUr1Mr4QjgEWg,5,Brad C.,brad,Male,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$,3
715,2,I_3LMZ_1m2mzR0oLIOePIg,Td75v5DPEq7J_KzuhFPGHw,5,Bob S.,bob,Male,Pappy's Smokehouse,4.5,63103,3709,$$,2
720,0,IdIOZSbnLRcN1dG5PDXDeA,3xYYX2v5Wu4K8-b7jsrwWA,4,Maggie Z.,maggie,Female,Fuzzy's Taco Shop,3.0,63119,290,$,1
721,1,IdIOZSbnLRcN1dG5PDXDeA,Ukf51ykF_GjR61c_x075mw,1,Mike P.,mike,Male,Fuzzy's Taco Shop,3.0,63119,290,$,1
722,0,IzYE3fXqNgHIOFmY7nVQvA,gdWfMDe2emCafEQdr3262w,5,Jonnathan J.,jonnathan,Male,Byrd & Barrel,4.0,63118,350,$$,2
724,1,IzYE3fXqNgHIOFmY7nVQvA,7RG-I7-h_9s_b7X36OwV9Q,3,Rich G.,rich,Male,Byrd & Barrel,4.0,63118,350,$$,2
726,2,IzYE3fXqNgHIOFmY7nVQvA,0-tM-dcXiawtXW46AGKfsQ,5,Eric N.,eric,Male,Byrd & Barrel,4.0,63118,350,$$,2
728,0,IzzPfs4k3HYGKjTfkZdzsw,f0yJh84LZZopqO1_LD39og,4,Deanna J.,deanna,Female,Chick-fil-A,4.0,63127,35,$,1
729,2,IzzPfs4k3HYGKjTfkZdzsw,ltWhOyRlxY_Yht8FON3vMQ,3,Raul E.,raul,Male,Chick-fil-A,4.0,63127,35,$,1
730,0,JKmqeigSs6vLKpjoRPhLug,pD09JeI2h7BMBOz_gKSWnQ,4,Lloyd C.,lloyd,Male,C-W Fried & Grill,4.5,63137,3,$,1
732,2,JKmqeigSs6vLKpjoRPhLug,DOzRvxnAG6UN4M1lOZLcAA,5,JULIUS R.,julius,Male,C-W Fried & Grill,4.5,63137,3,$,1
734,0,JQXKCQPIeoxzy6x119X6mQ,wD_y9rZ8zI8tJ8rKYcUkoQ,4,Penny L.,penny,Female,Las Fuentes Mexican Restaurant,3.5,63129,60,$$,2
735,1,JQXKCQPIeoxzy6x119X6mQ,vCL-kmFWXh6Vmd2kdIke-g,5,Colleen M.,colleen,Female,Las Fuentes Mexican Restaurant,3.5,63129,60,$$,2
736,2,JQXKCQPIeoxzy6x119X6mQ,Yauw95lPzTFyd7WRD9FLkA,1,Antonio R.,antonio,Male,Las Fuentes Mexican Restaurant,3.5,63129,60,$$,2
737,0,JREsjrhPhAScYML7Y-EdQQ,AoHL4bAmDVyaxZvL1mG4Mw,5,Holly T.,holly,Female,Kemoll's Italian Restaurant,3.5,63146,225,$$$,3
738,1,JREsjrhPhAScYML7Y-EdQQ,EJEXAiGTgq3M1YvUTAd-Tw,5,Chris A.,chris,Male,Kemoll's Italian Restaurant,3.5,63146,225,$$$,3
739,2,JREsjrhPhAScYML7Y-EdQQ,oXqsmYNPXSqWAeSxRjKnZQ,4,Stephanie M.,stephanie,Female,Kemoll's Italian Restaurant,3.5,63146,225,$$$,3
740,0,JkBiCY04rSSAa7qrawqUsg,HbmxZDU6i1DmMzQbljKxOw,5,Elizabeth G.,elizabeth,Female,The Boardwalk Cafe,3.5,63119,154,$,1
741,1,JkBiCY04rSSAa7qrawqUsg,fazYunqVoGnd5cdC6L-17g,3,Matthew W.,matthew,Male,The Boardwalk Cafe,3.5,63119,154,$,1
742,2,JkBiCY04rSSAa7qrawqUsg,9_bzgiwEF8YQffXk60V0uA,5,Ezgi I.,ezgi,Female,The Boardwalk Cafe,3.5,63119,154,$,1
743,0,Jmlqb5UYfygtUXugrpywjg,Km-43ZuXJjxPZlYFyFtxng,5,Anna M.,anna,Female,First Watch,4.0,63122,103,$$,2
745,1,Jmlqb5UYfygtUXugrpywjg,EKAh-MrSloMuzu7aa1b9FQ,4,Alyssa C.,alyssa,Female,First Watch,4.0,63122,103,$$,2
747,2,Jmlqb5UYfygtUXugrpywjg,6FAb2qUhlMHQ_YBfD0bM0w,5,John B.,john,Male,First Watch,4.0,63122,103,$$,2
749,0,Jpp41f0uoOMTnQQSAfKDkg,U1CGn_abCrdftYzCf1ZV_A,5,Jillian M.,jillian,Female,Frida's,4.0,63130,218,$$,2
750,1,Jpp41f0uoOMTnQQSAfKDkg,DRn85g3gCh2woHDqqxZd7Q,1,John K.,john,Male,Frida's,4.0,63130,218,$$,2
751,2,Jpp41f0uoOMTnQQSAfKDkg,7LDd8J5rLnPir-CzPP7LsQ,4,Amy V.,amy,Female,Frida's,4.0,63130,218,$$,2
752,0,Jv8lYSZPxY0rzkSpgo7BIw,IBKPxRHtnVJJzZ3mQfkhOQ,4,Ben S.,ben,Male,Big Boyz Burgers and More,4.0,63134,22,$,1
754,1,Jv8lYSZPxY0rzkSpgo7BIw,2zZGz0ty5juXCvo3-7GVyg,4,Heather L.,heather,Female,Big Boyz Burgers and More,4.0,63134,22,$,1
756,2,Jv8lYSZPxY0rzkSpgo7BIw,GdLVcR2vhMkFvRUiuSU39w,5,Edwin M.,edwin,Male,Big Boyz Burgers and More,4.0,63134,22,$,1
758,0,K-WNeHq2Mg3nZITLAlblAA,pnTp_8DMEnkeHHFH7VwH7A,5,Brandi H.,brandi,Female,Mandarin Inn,4.5,63115,3,$,1
759,2,K-WNeHq2Mg3nZITLAlblAA,Y2MUBaoicFuxnDPg66m9pA,4,Kevin W.,kevin,Male,Mandarin Inn,4.5,63115,3,$,1
760,0,KChWMIHxMChTE11ZVsIVZw,BOvl5atPC8JEy3vvS5qldg,5,Danielle P.,danielle,Female,Sub Zero Vodka Bar,3.5,63108,502,$$,2
762,1,KChWMIHxMChTE11ZVsIVZw,ajKqWskzBg9R0jGfsep6bg,3,Daniel G.,daniel,Male,Sub Zero Vodka Bar,3.5,63108,502,$$,2
764,2,KChWMIHxMChTE11ZVsIVZw,jm-amFZ7_5mXzYobsUkLzw,1,Kyle J.,kyle,Male,Sub Zero Vodka Bar,3.5,63108,502,$$,2
766,0,KWIapYSSHxfZ1NQFpV2S9g,74_yUAxUFF1xJL6bGTAePw,5,Deanna J.,deanna,Female,2Schae Cafe,4.5,63108,272,$,1
769,1,KWIapYSSHxfZ1NQFpV2S9g,2ok359ALBnw1h2y4gtS3Aw,4,Adam P.,adam,Male,2Schae Cafe,4.5,63108,272,$,1
772,2,KWIapYSSHxfZ1NQFpV2S9g,IMWC8SmLW4yMlic5Qz0tYw,5,Nikki R.,nikki,Female,2Schae Cafe,4.5,63108,272,$,1
775,1,KdAWjL9MKjpJzEeI902qBA,M2FWfSS3oK_Ny8qGQB3jGg,4,Toby M.,toby,Male,Corner 17,4.0,63112,496,$$,2
779,2,KdAWjL9MKjpJzEeI902qBA,vV9kRIxZLZG9vlrN3HBj0g,4,Ella D.,ella,Female,Corner 17,4.0,63112,496,$$,2
783,1,KhKcgF3zi6J_M6HBzkFkLg,pmGQTY66WP012yt9c0F-CQ,2,Michael G.,michael,Male,Evangeline's Bistro and Music House,4.0,63108,304,$$,2
784,0,KrvRJSXUV-l8HPpS08eaSQ,Lbgd9vtSsy0LAlDw50-UNA,4,Erin M.,erin,Female,Gregg's Bar & Grill,4.0,63147,13,$$,2
785,0,L-VNs3YquPGKVsXl2Ze-Yg,vLORyNBflELvsrLKrRd-zg,5,Eric N.,eric,Male,Peacemaker Lobster and Crab,4.0,63104,672,$$,2
787,1,L-VNs3YquPGKVsXl2Ze-Yg,iVFiI7HbGRyDPvUd0ZKdHQ,4,Kelly M.,kelly,Female,Peacemaker Lobster and Crab,4.0,63104,672,$$,2
