,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price,price_num
4281,2,ZqDpOO44Lg-jKOrosrxrGg,KIwyFAD7iWYOaNfzohc7bQ,5,Sabrina F.,sabrina,Female,G's Coffee Shop,4.5,10034,62,$,1
4282,0,ZrzSDDj54aUlPqn4MQMKeQ,y5fXKAnCNVw4ARRtNdJHEA,5,Elaine H.,elaine,Female,Momo Sushi Shack,4.0,11206,653,$$,2
4285,2,ZrzSDDj54aUlPqn4MQMKeQ,StFW-gzvss7eG3EtNdJdzg,1,Dolph D.,dolph,Male,Momo Sushi Shack,4.0,11206,653,$$,2
4288,0,Zx44jCgDv1TwKMGzcXajIQ,6SzLuuggDgrkZb1aAY1hiw,5,Janice F.,janice,Female,Taste Good Malaysian Cuisine,4.0,11373,676,$$,2
4294,1,Zx44jCgDv1TwKMGzcXajIQ,SbREq8Gp-JNdILYBpiWwzA,5,James L.,james,Male,Taste Good Malaysian Cuisine,4.0,11373,676,$$,2
4300,2,Zx44jCgDv1TwKMGzcXajIQ,uQaL1RhAjie0gFdVruXF9A,3,Art C.,art,Male,Taste Good Malaysian Cuisine,4.0,11373,676,$$,2
4306,0,ZybTcEwBUeQqiiyyBpoiPQ,0Arq4iphUiUMtPV0tRLvMg,5,Luci B.,luci,Female,White Bear,4.0,11354,929,$,1
4309,1,ZybTcEwBUeQqiiyyBpoiPQ,WKDQWm_iXtbusOI_6DmjfQ,3,Ted U.,ted,Male,White Bear,4.0,11354,929,$,1
4312,2,ZybTcEwBUeQqiiyyBpoiPQ,SdL-7CXKF0Q2Au3i7HM4bw,3,Liz S.,liz,Female,White Bear,4.0,11354,929,$,1
4315,0,_-EQR2vNYg-b1eZwAgp6JQ,9k4FXgkSukUUq2xqA_-rVA,5,Jane D.,jane,Female,Tanoreen,4.0,11209,818,$$,2
4318,1,_-EQR2vNYg-b1eZwAgp6JQ,w4Br4ESfaXhlOJ8GOzVq6w,1,Sabina R.,sabina,Female,Tanoreen,4.0,11209,818,$$,2
4321,2,_-EQR2vNYg-b1eZwAgp6JQ,IooYA_8SFLz_8z0DbbD0TQ,5,Laura Y.,laura,Female,Tanoreen,4.0,11209,818,$$,2
4324,0,_47YmtM-8Ffkyo9752KuoA,ReEbakJZOY7hLl1BdM3H5g,5,Ken K.,ken,Male,Neir's Tavern,4.0,11421,98,$$,2
4325,1,_47YmtM-8Ffkyo9752KuoA,q7aL8q98yS_zJxh8lchOzw,4,Scott T.,scott,Male,Neir's Tavern,4.0,11421,98,$$,2
4326,2,_47YmtM-8Ffkyo9752KuoA,hla41D5EdoMOtk97evj3kQ,5,Emily P.,emily,Female,Neir's Tavern,4.0,11421,98,$$,2
4327,0,_4ztTCCumLK79ZJkNqL3ZQ,7bVLcLL_K4iN8PeH0y46gg,5,Andrea V.,andrea,Female,Blue,4.0,10310,305,$$$,3
4329,1,_4ztTCCumLK79ZJkNqL3ZQ,XNaaO6Psl3soCKYU1lqFYw,4,Yolanda R.,yolanda,Female,Blue,4.0,10310,305,$$$,3
4331,2,_4ztTCCumLK79ZJkNqL3ZQ,oWb5FJTFABqpAIOX8WKDHw,4,Caryn P.,caryn,Female,Blue,4.0,10310,305,$$$,3
4333,0,_5G0SOM1ogWTsSmPBGRfzA,47jOy2tmk93eHg3LfXDGiw,4,Stephanie A.,stephanie,Female,El Gallo Taqueria,4.0,11223,213,$$,2
4334,1,_5G0SOM1ogWTsSmPBGRfzA,HZ3mhpIcGbyn1H42oRRwzw,1,Natalia J.,natalia,Female,El Gallo Taqueria,4.0,11223,213,$$,2
4335,2,_5G0SOM1ogWTsSmPBGRfzA,6va1hDnLA3LbnzeUyKh3pA,3,Krista A.,krista,Female,El Gallo Taqueria,4.0,11223,213,$$,2
4336,1,_AqeaDQnMaErG19LobuU8Q,pmVTwRVdMJ0uIPrMr-XKVg,4,John W.,john,Male,Wheated,4.5,11218,323,$$,2
4340,1,_BqxInkUJ7kBVPlfJf2PbA,jSrhsANGDUZNLHf9jPwbEg,5,Heather C.,heather,Female,Sam's Pizza,4.5,10463,126,$,1
4341,2,_BqxInkUJ7kBVPlfJf2PbA,lFhwvT18ltv0LEbu9kYE3w,3,Tom B.,tom,Male,Sam's Pizza,4.5,10463,126,$,1
4342,0,_DcfYjnGffQI3iP1Be0kdA,AFgMqcQB5KYx1E6-nj_4kg,5,Adrienne G.,adrienne,Female,Ladurée Madison Ave,4.5,10021,1864,$$$,3
4346,1,_DcfYjnGffQI3iP1Be0kdA,XMrCOe8Hg8MgZx-SZyxVtA,3,Sharon L.,sharon,Female,Ladurée Madison Ave,4.5,10021,1864,$$$,3
4350,2,_DcfYjnGffQI3iP1Be0kdA,A_VP04k_jAKw85QvVIAi_g,5,Richa T.,richa,Female,Ladurée Madison Ave,4.5,10021,1864,$$$,3
4354,0,_HnHXaptod3lx2WlKYYNnQ,X2Ek7qUhQFY7lobxNC1Eug,5,Nancy B.,nancy,Female,Kung Fu Xiao Long Bao,4.0,11355,817,$$,2
4356,1,_HnHXaptod3lx2WlKYYNnQ,v5HtPmQH3bbXfRNlfIp_5Q,4,Howard H.,howard,Male,Kung Fu Xiao Long Bao,4.0,11355,817,$$,2
4358,2,_HnHXaptod3lx2WlKYYNnQ,EHEukbxCDXmDN80TEEltKA,2,Jiao L.,jiao,Female,Kung Fu Xiao Long Bao,4.0,11355,817,$$,2
4360,0,_M5FVY4hkcuU-ASdVZPfRQ,homdLBNWHaiM96p1XRVXWQ,5,Jonathan C.,jonathan,Male,Tacos El Bronco,4.0,11220,556,$,1
4363,1,_M5FVY4hkcuU-ASdVZPfRQ,RnEdDNuSFh-dtJ5vnIejCg,3,David N.,david,Male,Tacos El Bronco,4.0,11220,556,$,1
4366,2,_M5FVY4hkcuU-ASdVZPfRQ,9kyugrmM4obn_26dbUae2Q,5,Brendan Y.,brendan,Male,Tacos El Bronco,4.0,11220,556,$,1
4369,0,_Mpp5d7mjLLZbDFSLx7LVg,SDrbAJYsCW_UhfNQhlsPnw,5,Kyle H.,kyle,Male,Ela Taverna,4.5,11105,201,$$,2
4370,1,_Mpp5d7mjLLZbDFSLx7LVg,OesQywKucqtVbqHkicnjtw,5,Abe H.,abe,Male,Ela Taverna,4.5,11105,201,$$,2
4371,2,_Mpp5d7mjLLZbDFSLx7LVg,trfz1IIq_8d_3AQd-Yh2cA,4,Kristy R.,kristy,Female,Ela Taverna,4.5,11105,201,$$,2
4372,0,_Pkqb1cTb17-7b1nxPKkzQ,hn2y_p5gfdMC7j-OBJo0og,4,Barbara A.,barbara,Female,The Pizza Parlor,4.0,10312,134,$$,2
4373,1,_Pkqb1cTb17-7b1nxPKkzQ,3JQ55Ew28zjOf71eCSUQqw,5,LIYA B.,liya,Female,The Pizza Parlor,4.0,10312,134,$$,2
4374,2,_Pkqb1cTb17-7b1nxPKkzQ,xc9tymUlsVdt7y8HEns0Hw,2,Kay T.,kay,Female,The Pizza Parlor,4.0,10312,134,$$,2
4375,1,_RT9XPpn5jkNesxNzvktqw,_zjHNNVGoozTLEy48ZgS4g,5,Melinda S.,melinda,Female,Prince Tea House,4.0,11220,492,$$,2
4377,2,_RT9XPpn5jkNesxNzvktqw,OB7Gp9GpURvvX9uNMvo0Dw,4,Cindy L.,cindy,Female,Prince Tea House,4.0,11220,492,$$,2
4379,0,_U9PlIheyEyfAn7UUxABeg,z-c7mZRExy49eGUs-iBVmw,5,Fahad H.,fahad,Male,Smile of the Beyond,4.5,11432,90,$,1
4383,0,_WWJcqUTGFCCVp0cymu0wQ,WlthZuUXDUvvi7-POW4DOQ,4,Zoe L.,zoe,Female,Footprints Cafe,3.0,11203,778,$$,2
4385,1,_WWJcqUTGFCCVp0cymu0wQ,1V3VDDfh92oWtTH-k1KGug,5,Diana R.,diana,Female,Footprints Cafe,3.0,11203,778,$$,2
4387,2,_WWJcqUTGFCCVp0cymu0wQ,N9Rk9Dk8A9o_9bABQCXYQw,2,Daina W.,daina,Female,Footprints Cafe,3.0,11203,778,$$,2
4389,0,_dufzQFXYt_NYgAqUjr-uw,PlzBul2jLMbzd_e3NDgmHQ,5,Lynn M.,lynn,Female,The Rock NYC,4.5,11693,70,$$,2
4391,1,_dufzQFXYt_NYgAqUjr-uw,G-p5uh-lR0hmlpyG-tia_w,4,Tina C.,tina,Female,The Rock NYC,4.5,11693,70,$$,2
4393,2,_dufzQFXYt_NYgAqUjr-uw,F6z2x4CzF6TF1aFXknPiiA,4,Paula L.,paula,Female,The Rock NYC,4.5,11693,70,$$,2
4395,0,_gzXNKarTxagBp6_PkmQKw,PF4foHgpoJRScy7lyIS0RQ,5,Jiali Z.,jiali,Female,Gotham Bar and Grill,4.5,10003,1581,$$$$,4
4396,1,_gzXNKarTxagBp6_PkmQKw,dF8HsQaaU0A-jLzkmyoiOQ,4,Christina M.,christina,Female,Gotham Bar and Grill,4.5,10003,1581,$$$$,4
4397,2,_gzXNKarTxagBp6_PkmQKw,8uQiTzqfPeylSc3uaQCXjg,4,Shawn H.,shawn,Male,Gotham Bar and Grill,4.5,10003,1581,$$$$,4
4398,0,_hl_Z9wrTLkbZ44s74LOoQ,ZzRDYLW3lECJgz2W9t6vYg,5,Susan N.,susan,Female,Sweet Dynasty,5.0,11220,69,$,1
4399,1,_hl_Z9wrTLkbZ44s74LOoQ,lvJdEoWX9LK0ksZfZvlznw,5,Connie C.,connie,Female,Sweet Dynasty,5.0,11220,69,$,1
4400,2,_hl_Z9wrTLkbZ44s74LOoQ,MCSulHdIPU4VIzLxFnY5tg,4,Sharon X.,sharon,Female,Sweet Dynasty,5.0,11220,69,$,1
4401,0,_iJChYU1yfsvqRv9e5Ic0A,cka5v3Ku6oIQTlWlvxkVBg,5,Daphne K.,daphne,Female,Krolewskie Jadlo,4.0,11222,412,$$,2
4402,1,_iJChYU1yfsvqRv9e5Ic0A,lf-gokctZqeLbBq8aL1ylQ,4,Radhika K.,radhika,Female,Krolewskie Jadlo,4.0,11222,412,$$,2
4403,1,_tII-JpeU67AJgq1gRqg_w,nw5dCatQamRKPFdCLcPsWw,2,Iris F.,iris,Female,Yumi,3.5,10803,179,$$,2
4404,2,_tII-JpeU67AJgq1gRqg_w,LNbf8R3xdG54xWnlCMp4BA,2,Simone S.,simone,Female,Yumi,3.5,10803,179,$$,2
4405,2,_udiJL0Sq_qahchymwzxCg,bTrX-0UoUKb2prD9HUmkvQ,5,Larissa F.,larissa,Female,CHOCnyc,4.5,10034,144,$$,2
4410,0,_uln4MCsceNH4dCQNoALNQ,8Q7eclOfs21ywpkBvy7cxg,5,Andrew K.,andrew,Male,Arepas Cafe,4.0,11106,882,$$,2
4414,1,_uln4MCsceNH4dCQNoALNQ,PWgNudzHGKp69qVaChNLzQ,4,Victor H.,victor,Male,Arepas Cafe,4.0,11106,882,$$,2
4418,2,_uln4MCsceNH4dCQNoALNQ,WW4C9uyotFRDsA6fnwNELA,5,Nancy V.,nancy,Female,Arepas Cafe,4.0,11106,882,$$,2
4422,0,_z52AlCKEU2Lc-CB1j6Kaw,ijv9WwNmvfRE9PbrUVNmqw,5,Claude W.,claude,Male,City Island Lobster House,3.5,10464,558,$$$,3
4424,1,_z52AlCKEU2Lc-CB1j6Kaw,m82SWRJLyawKrVkr_nrwTA,3,Gregory C.,gregory,Male,City Island Lobster House,3.5,10464,558,$$$,3
4426,2,_z52AlCKEU2Lc-CB1j6Kaw,NwZtccV-6CSmL7xG1TmBxg,3,Fernando C.,fernando,Male,City Island Lobster House,3.5,10464,558,$$$,3
4428,0,_zRVdCfUcx1cwseFycSQdQ,urDVVpD1Y-QQ4UCR8COP-w,5,Genevieve C.,genevieve,Female,Thai Farm Kitchen,4.5,11218,170,$$,2
4430,1,_zRVdCfUcx1cwseFycSQdQ,bLvVqaTBT6qBuqLGyUswGQ,5,Hailey N.,hailey,Female,Thai Farm Kitchen,4.5,11218,170,$$,2
4432,2,_zRVdCfUcx1cwseFycSQdQ,czBSF7pHzCrwwfGRfE3UWw,5,Vicki C.,vicki,Female,Thai Farm Kitchen,4.5,11218,170,$$,2
4434,1,a-Bq_yXFVk2PptoWpmry3w,gZZ2mAEMzJTZiF3JUqiEEA,4,Victoria X.,victoria,Female,Pye Boat Noodle,4.0,11106,776,$$,2
4437,2,a-Bq_yXFVk2PptoWpmry3w,dJVkt_1ZOUhy3R2HjBjCIg,3,Alice R.,alice,Female,Pye Boat Noodle,4.0,11106,776,$$,2
4440,1,a0IET3_yCFcO36OqGSsisg,9g9IZBsWPYTCA3COQkDk_w,4,Soojin J.,soojin,Female,Eataly NYC Flatiron,4.0,10010,5420,$$,2
4442,0,a3dzAVGB9LOy_AreLBf4pg,Ks9z01V_QZxj5XJSVslVBg,5,Louis A.,louis,Male,Filoncino,3.5,10312,127,$$,2
4444,1,a3dzAVGB9LOy_AreLBf4pg,snnn228wdOvvz0zSPNxwEg,4,Frank V.,frank,Male,Filoncino,3.5,10312,127,$$,2
4446,2,a3dzAVGB9LOy_AreLBf4pg,nigkJkXlz9s7pL_XUON_pg,2,James S.,james,Male,Filoncino,3.5,10312,127,$$,2
4448,0,a6SzfZ2F-uELmymusQVMBg,y0jRmuBYE6fUxCkO5gbGlA,5,Monica C.,monica,Female,Karczma,4.5,11222,552,$$,2
4449,1,a6SzfZ2F-uELmymusQVMBg,bDow0btaC5qNC3Hn_560TA,3,Giacomo C.,giacomo,Male,Karczma,4.5,11222,552,$$,2
4450,1,aBcQo4Xy-Lcf3JfVcn94XA,obCcpwsEO6T4Ibkls75uKg,2,Sophia O.,sophia,Female,Mizumi,3.5,11362,1187,$$$,3
4454,1,aCQXS2tNHA5CdvRdz-jJPQ,_PMnJa66D1BcOMFfAF-usg,1,Fabiana C.,fabiana,Female,Kafe Louverture,5.0,11216,109,$,1
4457,2,aCQXS2tNHA5CdvRdz-jJPQ,KTNqQOUgolcmkDZnAYeviQ,4,Dionne H.,dionne,Female,Kafe Louverture,5.0,11216,109,$,1
4460,0,aJQuAEQ1PnWCTjHu9gNSeg,PpVxhth6hE8t1xdd3YUk5g,5,Rocky G.,rocky,Male,Angelina's Ristorante,3.5,10307,181,$$$,3
4461,2,aJQuAEQ1PnWCTjHu9gNSeg,va3bBDACCG-ZCzqeCMFOfQ,2,KellyMarie C.,kellymarie,Female,Angelina's Ristorante,3.5,10307,181,$$$,3
4462,0,aKajAmGI5NjFcLKvx_998w,w1YuWNrqedQBCkiH6Z51EQ,4,Christine C.,christine,Female,Bean Square,4.0,11361,388,$$,2
4464,1,aKajAmGI5NjFcLKvx_998w,At52SOc5iEW0DIkyB8Z5-g,1,Michael V.,michael,Male,Bean Square,4.0,11361,388,$$,2
4466,0,aSprnLY-6GkMk1cuv0TMeA,yl0lYmowyZwe5qrvYigeiw,5,Allana D.,allana,Female,Al Di La Trattoria,4.0,11215,883,$$$,3
4467,1,aSprnLY-6GkMk1cuv0TMeA,-cVmiogzrLiUUsAI_rPp8A,4,Lauren S.,lauren,Female,Al Di La Trattoria,4.0,11215,883,$$$,3
4468,2,aSprnLY-6GkMk1cuv0TMeA,e8uIGMX7m14HDgJFtZWAlA,4,Amanda D.,amanda,Female,Al Di La Trattoria,4.0,11215,883,$$$,3
4469,1,abZ-mEvF6Tj4hfyIg0lKwQ,3--R9N2u8HGwHf62dxE7rA,3,Doug M.,doug,Male,Vite Vinosteria,4.5,11106,563,$$,2
4471,0,ae8AqaVJ0sUHT4eJwMq-Pg,FmDQQ76KCgz_b8ZWg9-gpA,5,Kevin O.,kevin,Male,Spot Dessert Bar,4.0,11354,592,$$,2
4475,1,ae8AqaVJ0sUHT4eJwMq-Pg,LL5PtrjAbpoGOPjz_mqW7w,4,Colleen L.,colleen,Female,Spot Dessert Bar,4.0,11354,592,$$,2
4479,2,ae8AqaVJ0sUHT4eJwMq-Pg,qK63GG9VVwJj4BmhGzhKvQ,5,Jonathan L.,jonathan,Male,Spot Dessert Bar,4.0,11354,592,$$,2
4483,0,ahWC_GUPWPMyYiSKsgBPiA,VAz0Mnlngzm0TLy879H66A,5,Kathleen A.,kathleen,Female,Luke's Lobster Upper West Side,4.0,10024,679,$$,2
4484,2,ahWC_GUPWPMyYiSKsgBPiA,72mlozRyVHfSogf_wkQsIA,5,Cynthia P.,cynthia,Female,Luke's Lobster Upper West Side,4.0,10024,679,$$,2
4485,0,asMg3FeJWauvaoE8MVxiBw,2tMhWT09bcyu8qDv933_Cg,4,Nicole A.,nicole,Female,Trattoria Romana,4.0,10305,189,$$,2
4487,1,asMg3FeJWauvaoE8MVxiBw,Qb1DmVLw601bjauOSn1YAA,4,Jackie S.,jackie,Female,Trattoria Romana,4.0,10305,189,$$,2
4489,2,asMg3FeJWauvaoE8MVxiBw,i4V2NhZtRk2eI2Jbbsfc4Q,3,Ron J.,ron,Male,Trattoria Romana,4.0,10305,189,$$,2
4491,0,awzOmL5ykp7q4qTh1n7kmQ,IKzHVGSH3eAQLM8s92RAmw,4,Elisabeth C.,elisabeth,Female,Pho Rainbow II,4.0,10306,147,$,1
4492,1,awzOmL5ykp7q4qTh1n7kmQ,Gz7RNlPA_t8hQowr4-7YLQ,3,Jeffrey C.,jeffrey,Male,Pho Rainbow II,4.0,10306,147,$,1
4493,2,awzOmL5ykp7q4qTh1n7kmQ,9onG3zxc1mvC_byQ-bP3Rg,3,Ron J.,ron,Male,Pho Rainbow II,4.0,10306,147,$,1
4494,0,axVd2dHUP_KZvWxVdJdv7g,HULnMjXuGblptzRZYj1lwQ,5,Anita L.,anita,Female,Queens County Farm Museum,4.0,11004,220,$,1
4499,1,axVd2dHUP_KZvWxVdJdv7g,Oh1s7Lzj47wsiz8jEBC5MA,5,Ana P.,ana,Female,Queens County Farm Museum,4.0,11004,220,$,1
4504,2,axVd2dHUP_KZvWxVdJdv7g,1Aa1OCp6nZZ8k5uzJl5Ciw,4,Kitty H.,kitty,Female,Queens County Farm Museum,4.0,11004,220,$,1
4509,0,ayOj0JXAsuGqVG8reuqpxQ,0ENIXe9nO5GNiD8_FTDvIQ,5,Suzanna H.,suzanna,Female,DiWine,4.0,11103,765,$$,2
4510,2,ayOj0JXAsuGqVG8reuqpxQ,LxeEdtyQfutUiKIeBhVrQw,2,Sandra S.,sandra,Female,DiWine,4.0,11103,765,$$,2
4511,0,ayh9M3Lmc8Zxa7wsvKH55Q,rPoG2ff4HUHWFwNmfhIkxw,5,Jennifer L.,jennifer,Female,Piccolino Ristorante,4.0,10308,75,$$,2
4513,2,ayh9M3Lmc8Zxa7wsvKH55Q,TgrG84kZ_1OUKRYfcTc9sw,5,BriAnne O.,brianne,Female,Piccolino Ristorante,4.0,10308,75,$$,2
4515,0,b0X9chyIv-zFTMyaeTsKvA,f61MmG__hdHMgNBZt7rO2g,5,Cheyenne T.,cheyenne,Male,Lollipops Gelato,4.5,10466,26,$,1
4516,1,b0X9chyIv-zFTMyaeTsKvA,Gn4vapZSLrqvGQE06AOKIQ,4,Simone S.,simone,Female,Lollipops Gelato,4.5,10466,26,$,1
4517,0,b6jOwyX4iaagw8YjXqq1sA,Z-DK5R8MW3B7sAeoXzz2BQ,5,Victor C.,victor,Male,Antonio's Trattoria,4.5,10458,758,$$,2
4529,1,b6jOwyX4iaagw8YjXqq1sA,1gbXZu7ddxBayfw_DzREGA,3,Devin C.,devin,Male,Antonio's Trattoria,4.5,10458,758,$$,2
4541,2,b6jOwyX4iaagw8YjXqq1sA,4dmibDDwbaxfMwANuHAIoA,4,David L.,david,Male,Antonio's Trattoria,4.5,10458,758,$$,2
4553,0,b6wxs879ZqIfni-K0PPTnA,QPb3NGjLdR4FQOthGlToGg,4,Zaza R.,zaza,Female,Caracas Arepa Bar,4.0,11694,143,$$,2
4555,1,b6wxs879ZqIfni-K0PPTnA,yAITzqiLHVgm5ZhkRbvlRw,3,Anacleto B.,anacleto,Male,Caracas Arepa Bar,4.0,11694,143,$$,2
4557,2,b6wxs879ZqIfni-K0PPTnA,5AtC8XCdHIAnvJg3mHeOWg,5,Dylan F.,dylan,Male,Caracas Arepa Bar,4.0,11694,143,$$,2
4559,1,b8a-8u_A51v2IzyjLVsx6w,-IEPiPLGhDTMlK3CyPaXHg,4,Joe G.,joe,Male,Del Frisco's Double Eagle Steakhouse,4.5,10020,2909,$$$$,4
4565,2,b8a-8u_A51v2IzyjLVsx6w,8uiEVmLFXnBqBHcoKhBjXg,5,Pete D.,pete,Male,Del Frisco's Double Eagle Steakhouse,4.5,10020,2909,$$$$,4
4571,0,b9RW2YCriwuiC5x2Bs-E_Q,RQW2FIQjPfC4FE-joc31CQ,5,Sierra L.,sierra,Female,Madonia Brothers Bakery,4.5,10458,236,$,1
4580,1,b9RW2YCriwuiC5x2Bs-E_Q,9ORpjGaZyhHnqgakju69FQ,5,Marietta C.,marietta,Female,Madonia Brothers Bakery,4.5,10458,236,$,1
4589,2,b9RW2YCriwuiC5x2Bs-E_Q,zTGaY-kuRmuOJ7Ur79GyZA,5,Jasmine J.,jasmine,Female,Madonia Brothers Bakery,4.5,10458,236,$,1
4598,0,bH6kFlRLtfIo2dtjs1gJ8g,WiW0FhTTd01k-JvE0paPGQ,5,Mireya H.,mireya,Female,Dolce Vita Restaurant & Bar,4.5,11234,34,$$$,3
4599,1,bH6kFlRLtfIo2dtjs1gJ8g,U94CJcwcNV6jvIjAlhwrjw,5,Joel H.,joel,Male,Dolce Vita Restaurant & Bar,4.5,11234,34,$$$,3
4600,2,bH6kFlRLtfIo2dtjs1gJ8g,EjREfOK_FCbE8nAJNLc2Vw,3,Arlene B.,arlene,Female,Dolce Vita Restaurant & Bar,4.5,11234,34,$$$,3
4601,0,bL6gcUWgFt7mOZYT_FaGSg,hUPtyOYVCTGC8TmFD_ohfA,5,Joel T.,joel,Male,Shake Shack,4.0,10036,3017,$$,2
4602,1,bL6gcUWgFt7mOZYT_FaGSg,IKkQcxy-PhB0xwISfVukJw,4,Jeannie K.,jeannie,Female,Shake Shack,4.0,10036,3017,$$,2
4603,2,bL6gcUWgFt7mOZYT_FaGSg,lQjctT7QF8mYc2UDQZ6KJw,4,Sonny W.,sonny,Male,Shake Shack,4.0,10036,3017,$$,2
4604,0,bSdguSmgdkPBfmD0bPUYKg,yHqj6v-UfbeFVwYnMIPObw,5,Jess L.,jess,Female,Jane's Eatery,4.5,11361,248,$,1
4610,1,bSdguSmgdkPBfmD0bPUYKg,vmKJve_ntiWQfps69CIqbQ,4,Flora L.,flora,Female,Jane's Eatery,4.5,11361,248,$,1
4616,0,bZc7uxqmmYLxLb14gfCOuw,3TQQt_L_tR2iqxqBj4ELfA,5,Jaine G.,jaine,Female,Cafe Madeline,4.0,11226,506,$$,2
4620,1,bZc7uxqmmYLxLb14gfCOuw,WWhKgN9V2oxP9cu60VoXEQ,2,Dominic Z.,dominic,Male,Cafe Madeline,4.0,11226,506,$$,2
4624,2,bZc7uxqmmYLxLb14gfCOuw,B3tVvIkNvbskgZrhV6_OdA,3,Patricia W.,patricia,Female,Cafe Madeline,4.0,11226,506,$$,2
4628,0,bch7dg47hZarDo-ODp-cuw,Lch6DN4ZQNqSqIHfnHr6Mw,5,Natalie P.,natalie,Female,Cozy Cottage Restaurant,3.5,10466,76,$,1
4629,2,bch7dg47hZarDo-ODp-cuw,9u_nibyyja1kw-KJLibJIQ,4,Alexander C.,alexander,Male,Cozy Cottage Restaurant,3.5,10466,76,$,1
4630,2,bmBaNYCqL2i1iHiHDbIl_w,C8okMdiaAcun0K7zsJNLUg,4,Mabelle L.,mabelle,Female,Côté Soleil,4.5,11377,207,$$,2
4632,0,bvHLB5916-JAbW04Z1Noew,1gF5rhCw3p1YCJvGybtzaA,5,Laura J.,laura,Female,Beginnings,4.0,11509,157,$$$,3
4633,2,bvHLB5916-JAbW04Z1Noew,BcCxKptZeqfIx929Kegcig,5,Eric N.,eric,Male,Beginnings,4.0,11509,157,$$$,3
4634,0,bvuPipiMPe5FURKZh06Zxg,X3s8gNHDRYshFLbkZpcksA,5,Polly H.,polly,Female,Tea and Milk,4.5,11106,390,$,1
4635,0,byijh-1_NEYYJIXG8uemJg,dlQPd39y-YO4SheiiAyLUw,5,Tom O.,tom,Male,Luigi's Restaurant & Bar,4.0,11040,608,$$,2
4639,1,byijh-1_NEYYJIXG8uemJg,GI9pHjnOP46is-nZdbCf3Q,5,Joseph T.,joseph,Male,Luigi's Restaurant & Bar,4.0,11040,608,$$,2
4643,2,byijh-1_NEYYJIXG8uemJg,2YfvrHqIsPinYwzgGMwYbw,5,Johana G.,johana,Female,Luigi's Restaurant & Bar,4.0,11040,608,$$,2
4647,0,byye4kc-xGk8qCxR0ZuUdA,Ow-VjexlWdjn8jI37w2A2w,5,Ruthie A.,ruthie,Female,Il Posto,4.0,11234,59,$$$,3
4648,1,byye4kc-xGk8qCxR0ZuUdA,oRl_7JzEOqURlDOpCDsEPg,3,Laura R.,laura,Female,Il Posto,4.0,11234,59,$$$,3
4649,2,byye4kc-xGk8qCxR0ZuUdA,vu0bZoqa15Z2_63o_Sn1EA,1,Arlene B.,arlene,Female,Il Posto,4.0,11234,59,$$$,3
4650,2,c-5FVG6hHKJ-wtVRRFBqpg,CHo23dWLA23677_7970WmA,3,Yoly B.,yoly,Female,Good Eats Diner,3.5,11378,487,$$,2
4651,0,c06A8F4Z3hP5tJ2VetxCjA,YTeVNe0pGMTMAR8HwXRVPg,5,Elisa H.,elisa,Female,Hahm Ji Bach,4.0,11354,1116,$$,2
4658,1,c06A8F4Z3hP5tJ2VetxCjA,MT7TiMX2ELRH3BngZs7dkw,3,Luci B.,luci,Female,Hahm Ji Bach,4.0,11354,1116,$$,2
4665,2,c3D2ckzacnPtdGIM8tb-_w,UNyNKsEwJS6jY4HsIurN6g,5,Laura H.,laura,Female,B Side Pizza & Wine Bar,4.5,10019,1086,$$,2
4667,1,c76v7CGWWjWj__18Mv2j5w,ekR2A2E32ZY5_NfNM7pPMg,5,Stephanie C.,stephanie,Female,Ayna Agra Indian Restaurant,4.0,11361,368,$$,2
4672,0,c7McFnkqafc5beGEg0_rpw,kzesZvuZoOAxKrom7MXnjQ,5,Kelly C.,kelly,Female,Bean & Bean,4.0,11362,170,$$,2
4673,1,c7McFnkqafc5beGEg0_rpw,YIBwEp2h7OrODcYsbFb6Qg,4,Rachel C.,rachel,Female,Bean & Bean,4.0,11362,170,$$,2
4674,2,c7McFnkqafc5beGEg0_rpw,dtwRRuWi-cmaGwZDkOTaYA,5,Bryan C.,bryan,Male,Bean & Bean,4.0,11362,170,$$,2
4675,0,cCesIqo-LQt0cRlZAnrAZQ,ybZj7Fhurjr7f2A_YmKS7A,4,Susan N.,susan,Female,Friedman's,4.0,10001,2329,$$,2
4676,1,cCesIqo-LQt0cRlZAnrAZQ,J4EmnY6TY2pjnBrGLbx9ZQ,4,Michelle T.,michelle,Female,Friedman's,4.0,10001,2329,$$,2
4677,0,cDbqCTmv0_hdREUMI7KReA,qSq-1zNcKLFspj4W_PfQEQ,4,Michael Z.,michael,Male,Tosca Cafe,3.0,10465,462,$$,2
4678,2,cDbqCTmv0_hdREUMI7KReA,2zFZs19cVXfl_gXjTEPMqw,1,Rashan H.,rashan,Male,Tosca Cafe,3.0,10465,462,$$,2
4679,0,cLxp5gIPWIhmvpmdPo7BsA,tYLias4o3FbSMALH5g6Z9Q,5,Christian R.,christian,Male,969 NYC Coffee,4.5,11372,244,$,1
4682,1,cLxp5gIPWIhmvpmdPo7BsA,jZa9KlXuQDlWc1vjkj_b5w,4,Hue H.,hue,Female,969 NYC Coffee,4.5,11372,244,$,1
4685,0,ca87UUQLsgjbVvHWg8Su6A,CvFTsStDNYuIZJzbZAy7yQ,5,Michael A.,michael,Male,Afghan Grill,4.5,11040,185,$$,2
